directory_name,detail_url,name_ja,name_roman,level_raw,level_normalized,type_raw,type_normalized,attribute_raw,attribute_normalized,special_moves_raw,main_image_url,has_additional_illustrations,additional_illustration_count,listing_level,listing_level_2,listing_level_order,is_x_antibody,icon_new,icon_20th,profile_ja_available_on_official_page,profile_ja_char_count,profile_ja_sha256,profile_ja_omitted_from_bundle
marinangemon,https://digimon.net/reference/detail.php?directory_name=marinangemon,マリンエンジェモン,MARINANGEMON,究極体,究極体,妖精型,妖精型,ワクチン,ワクチン,・オーシャンラブ,https://digimon.net/cimages/digimon/marinangemon.jpg,False,0,究極体,,6,False,False,False,True,239,f047bbad0df8ae9c0a68e53679bd197d1ecdff45f40f03056b1ee0623d41ca9b,True
magnakidmon,https://digimon.net/reference/detail.php?directory_name=magnakidmon,マグナキッドモン,MAGNAKIDMON,究極体,究極体,竜人型,竜人型,ウィルス,ウィルス,"・バインドレッドトリッガー
・ハッピーバレットシャワリング
・ケイオストライアングラー",https://digimon.net/cimages/digimon/magnakidmon.jpg,False,0,究極体,,6,False,False,False,True,435,4515e02f3781bd558cfeace5ad48aaf6e7ada36500bc3b87606f20c2bd2e4970,True
boltmon,https://digimon.net/reference/detail.php?directory_name=boltmon,ボルトモン,BOLTMON,究極体,究極体,サイボーグ型,サイボーグ型,データ,データ,・トマホークシュタイナー,https://digimon.net/cimages/digimon/boltmon.jpg,False,0,究極体,,6,False,False,False,True,174,434c93db77b0ea9024d973e57fa0a8aa5ff36bda23b4c02ae6c33d04e4270788,True
holydramon,https://digimon.net/reference/detail.php?directory_name=holydramon,ホーリードラモン,HOLYDRAMON,究極体,究極体,聖竜型,聖竜型,ワクチン,ワクチン,・ホーリーフレイム,https://digimon.net/cimages/digimon/holydramon.jpg,False,0,究極体,,6,False,False,False,True,186,138dfb1c9ea269bc5e0f13f391ff4fccb1637e993f443dd81c2c91c87c9638d4,True
hououmon,https://digimon.net/reference/detail.php?directory_name=hououmon,ホウオウモン,HOUOUMON,究極体,究極体,聖獣型,聖獣型,ワクチン,ワクチン,・スターライトエクスプロージョン,https://digimon.net/cimages/digimon/hououmon.jpg,False,0,究極体,,6,False,False,False,True,253,fc0cba594dfa8c84d43642ff97cb87aa03b2cc49010ec9106b94048cc098b310,True
belphemonragemode,https://digimon.net/reference/detail.php?directory_name=belphemonragemode,ベルフェモン：レイジモード,BELPHEMON:RAGEMODE,究極体,究極体,魔王型,魔王型,ウィルス,ウィルス,"・ランプランツス
・ギフトオブダークネス",https://digimon.net/cimages/digimon/belphemonragemode.jpg,False,0,究極体,,6,False,False,False,True,288,931c86a40950bac2a8ea80951f9e8113e364bc0fe3a299b5a7e5861beb710438,True
belphemonsleepmode,https://digimon.net/reference/detail.php?directory_name=belphemonsleepmode,ベルフェモン：スリープモード,BELPHEMON:SLEEPMODE,究極体,究極体,魔王型,魔王型,ウィルス,ウィルス,"・エターナルナイトメア
・ランプランツス",https://digimon.net/cimages/digimon/belphemonsleepmode.jpg,False,0,究極体,,6,False,False,False,True,292,2c955324988b93a599466caaa2f32484e0dc986b25272627ef593e29aa62413d,True
beelzebumonblastmode,https://digimon.net/reference/detail.php?directory_name=beelzebumonblastmode,ベルゼブモン：ブラストモード,BEELZEBUMON:BLASTMODE,究極体,究極体,魔王型,魔王型,ウィルス,ウィルス,"・デススリンガー
・カオスフレア",https://digimon.net/cimages/digimon/beelzebumonblastmode.jpg,False,0,究極体,,6,False,False,False,True,262,fc5a42a58103230d9cb482815f40b0facb340c9daab15178ca682b8b17cf3284,True
beelzebumon,https://digimon.net/reference/detail.php?directory_name=beelzebumon,ベルゼブモン,BEELZEBUMON,究極体,究極体,魔王型,魔王型,ウィルス,ウィルス,"・ダークネスクロウ
・ダブルインパクト",https://digimon.net/cimages/digimon/beelzebumon.jpg,True,1,究極体,,6,False,False,False,True,288,19ad29ca6051bac7c6b218084462bca9921a845c61691d2c32a55274f25833cc,True
beelstarmon,https://digimon.net/reference/detail.php?directory_name=beelstarmon,ベルスターモン,BEELSTARMON,究極体,究極体,魔人型,魔人型,ウィルス,ウィルス,"・フライバレット
・ダブルクロウ
・ハリケーンビスショット",https://digimon.net/cimages/digimon/beelstarmon.jpg,False,0,究極体,,6,False,False,False,True,354,e03de6aab69f2f84489737f69f55af24c46b8e777096a06b2d3510e0a333303c,True
belialvamdemon,https://digimon.net/reference/detail.php?directory_name=belialvamdemon,ベリアルヴァンデモン,BELIALVAMDEMON,究極体,究極体,魔王型,魔王型,ウィルス,ウィルス,・パンデモニウムフレイム,https://digimon.net/cimages/digimon/belialvamdemon.jpg,False,0,究極体,,6,False,False,False,True,203,bcab7bcb74c4ab6b985cb11f33ed31832d41229790d3f9f9ba48e96d47b6d203,True
heraklekabuterimon,https://digimon.net/reference/detail.php?directory_name=heraklekabuterimon,ヘラクルカブテリモン,HERAKLEKABUTERIMON,究極体,究極体,昆虫型,昆虫型,ワクチン,ワクチン,・ギガブラスター,https://digimon.net/cimages/digimon/heraklekabuterimon.jpg,False,0,究極体,,6,False,False,False,True,220,edce46fc1464a4db834d2a425acc062684bb44fb7c913413f37896820641902e,True
plesiomon,https://digimon.net/reference/detail.php?directory_name=plesiomon,プレシオモン,PLESIOMON,究極体,究極体,首長竜型,首長竜型,データ,データ,・ソローブルー,https://digimon.net/cimages/digimon/plesiomon.jpg,False,0,究極体,,6,False,False,False,True,178,2d94570c28cbd964fefe128b81276d5237393a79405f6e72d7f2d9b867c91cb4,True
breakdramon,https://digimon.net/reference/detail.php?directory_name=breakdramon,ブレイクドラモン,BREAKDRAMON,究極体,究極体,機竜型,機竜型,ウィルス,ウィルス,"・デストロイドラッシュ
・インフィニティボーリング
・グラビティプレス",https://digimon.net/cimages/digimon/breakdramon.jpg,False,0,究極体,,6,False,False,False,True,347,63123033ef8f25fd0e613403f0618365d3338c0b4cd7d32d03e52c36e519dc97,True
princemamemon,https://digimon.net/reference/detail.php?directory_name=princemamemon,プリンスマメモン,PRINCEMAMEMON,究極体,究極体,突然変異型,突然変異型,データ,データ,・スマイリーウォーヘッド,https://digimon.net/cimages/digimon/princemamemon.jpg,False,0,究極体,,6,False,False,False,True,230,413e94a6e8680a406f8db2700a9918ffaad17ee02164466c0372cbb0eb4c4d7d,True
blitzgreymon,https://digimon.net/reference/detail.php?directory_name=blitzgreymon,ブリッツグレイモン,BLITZGREYMON,究極体,究極体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・プラズマステーク
・サンダーバーニア
・エレックガード",https://digimon.net/cimages/digimon/blitzgreymon.jpg,False,0,究極体,,6,False,False,False,True,192,6aaa3cc6beed6225090b4af90554e00560596edd442677e611bd66b2cc9eb2da,True
blacksaintgalgomon,https://digimon.net/reference/detail.php?directory_name=blacksaintgalgomon,ブラックセントガルゴモン,BLACKSAINTGALGOMON,究極体,究極体,マシーン型,マシーン型,ワクチン,ワクチン,"・ジャイアントミサイル
・バーストショット",https://digimon.net/cimages/digimon/blacksaintgalgomon.jpg,False,0,究極体,,6,False,False,False,True,109,9c6515e57972019348daf77e7c821fae537af3a051126712d5710ed0e6be0516,True
blackwargreymon,https://digimon.net/reference/detail.php?directory_name=blackwargreymon,ブラックウォーグレイモン,BLACKWARGREYMON,究極体,究極体,竜人型,竜人型,ウィルス,ウィルス,・暗黒のガイアフォース,https://digimon.net/cimages/digimon/blackwargreymon.jpg,False,0,究極体,,6,False,False,False,True,255,3b84570e31ef091642f110d42c02a4e53967ce5375ddbc03e5fe0f954ff2c9d9,True
platinumnumemon,https://digimon.net/reference/detail.php?directory_name=platinumnumemon,プラチナヌメモン,PLATINUMNUMEMON,究極体,究極体,突然変異型,突然変異型,ウィルス,ウィルス,"・エクスクレメント
・プラチナエクスクレメント
・プラチナバープ",https://digimon.net/cimages/digimon/platinumnumemon.jpg,False,0,究極体,,6,False,False,False,True,278,c0d6749aa40be5eb2df3b1ead360a2dc8c856eebfe04402978e90a966e9c7c30,True
pukumon,https://digimon.net/reference/detail.php?directory_name=pukumon,プクモン,PUKUMON,究極体,究極体,突然変異型,突然変異型,ウィルス,ウィルス,・ニードルスコール,https://digimon.net/cimages/digimon/pukumon.jpg,False,0,究極体,,6,False,False,False,True,214,c7913643353288756669f4f35d30e0ed9d921b58ad4fc6ddbd8c76dc7e0a7a7f,True
fujinmon,https://digimon.net/reference/detail.php?directory_name=fujinmon,フウジンモン,FUJINMON,究極体,究極体,マシーン型,マシーン型,ワクチン,ワクチン,"・マルトサイクロン
・クリティカルアーム",https://digimon.net/cimages/digimon/fujinmon.jpg,False,0,究極体,,6,False,False,False,True,122,6ea23efb217480025d60dc26b20084e12132da600e57ce5663d0e91f0d82aeec,True
huanglongmon,https://digimon.net/reference/detail.php?directory_name=huanglongmon,ファンロンモン,HUANGLONGMON,究極体,究極体,神獣型,神獣型,NO DATA,NO DATA,"・太極（たいきょく）
・黄廻（おうかい）",https://digimon.net/cimages/digimon/huanglongmon.jpg,False,0,究極体,,6,False,False,False,True,625,ac06d556d91a6d67523429643b6d6c5de13c44edda9e4b1c26b38af41e8b5a9a,True
pharaohmon,https://digimon.net/reference/detail.php?directory_name=pharaohmon,ファラオモン,PHARAOHMON,究極体,究極体,魔人型,魔人型,ウィルス,ウィルス,・ネクロミスト,https://digimon.net/cimages/digimon/pharaohmon.jpg,False,0,究極体,,6,False,False,False,True,356,2240fe38396e4cc02d1df47f1432c0ecc755f4143d511097e1019d4e8642c10e,True
pinochimon,https://digimon.net/reference/detail.php?directory_name=pinochimon,ピノッキモン,PINOCHIMON,究極体,究極体,パペット型,パペット型,ウィルス,ウィルス,・ブリットハンマー,https://digimon.net/cimages/digimon/pinochimon.jpg,False,0,究極体,,6,False,False,False,True,251,460c1ef384a5e14d630ecd020e606baa1e4f92f97dec18070e3f78641d564b14,True
victorygreymon,https://digimon.net/reference/detail.php?directory_name=victorygreymon,ビクトリーグレイモン,VICTORYGREYMON,究極体,究極体,竜人型,竜人型,ワクチン,ワクチン,"・ドラモンブレイカー
・トライデントガイア
・ビクトリーチャージ",https://digimon.net/cimages/digimon/victorygreymon.jpg,False,0,究極体,,6,False,False,False,True,333,c1d611df8eaf974e18004045ef88dc18bf489aa0f0bdb747c74f7dea7e5ac74b,True
piemon,https://digimon.net/reference/detail.php?directory_name=piemon,ピエモン,PIEMON,究極体,究極体,魔人型,魔人型,ウィルス,ウィルス,・トランプ・ソード,https://digimon.net/cimages/digimon/piemon.jpg,False,0,究極体,,6,False,False,False,True,244,229db9311d2514647d4efca73d4b349d5ed367e2e0f10cdcc6078218a06e2287,True
bancholeomon,https://digimon.net/reference/detail.php?directory_name=bancholeomon,バンチョーレオモン,BANCHOLEOMON,究極体,究極体,獣人型,獣人型,ワクチン,ワクチン,"・獅子羅王漸（ししらおうざん）
・フラッシュバンチョーパンチ",https://digimon.net/cimages/digimon/bancholeomon.jpg,True,1,究極体,,6,False,False,False,True,333,cae81a4cc4b96bb7b5d559ac11a8c914242751bb2fbe3dbedf56e341bc2920b2,True
banchomamemon,https://digimon.net/reference/detail.php?directory_name=banchomamemon,バンチョーマメモン,BANCHOMAMEMON,究極体,究極体,突然変異型,突然変異型,データ,データ,"・護王流伝羅守（ごーるでんらっしゅ）
・千本爆砕（せんぼんどっかーん）
・特攻漢弾（ぶっこみおとこだま）",https://digimon.net/cimages/digimon/banchomamemon.jpg,False,0,究極体,,6,False,False,False,True,453,4afc38b282beec5ca412aa018facca51ed915edc0e633344dee9dc0164ab065f,True
banchostingmon,https://digimon.net/reference/detail.php?directory_name=banchostingmon,バンチョースティングモン,BANCHOSTINGMON,究極体,究極体,昆虫型,昆虫型,フリー,フリー,"・ブラッディーフィニッシュ
・爆雷天
・レッドバット",https://digimon.net/cimages/digimon/banchostingmon.jpg,False,0,究極体,,6,False,False,False,True,276,129ce1039349d50891f56b883cb0ce51fee23947ec93bcc2e27bd408fc76e026,True
barbamon,https://digimon.net/reference/detail.php?directory_name=barbamon,バルバモン,BARBAMON,究極体,究極体,魔王型,魔王型,ウィルス,ウィルス,"・デスルアー
・パンデモニウムロスト",https://digimon.net/cimages/digimon/barbamon.jpg,False,0,究極体,,6,False,False,False,True,333,d41c7a373f6eea1e91e4cea0943fcee1e7f79fbc9548992105b3f0ee3095494f,True
parasimon,https://digimon.net/reference/detail.php?directory_name=parasimon,パラサイモン,PARASIMON,究極体,究極体,寄生型,寄生型,ウィルス,ウィルス,・エレクトリックバインド,https://digimon.net/cimages/digimon/parasimon.jpg,False,0,究極体,,6,False,False,False,True,282,1bb3e6b8508d59f8501865123e4eae0c59b3e66a426a367bc72bc31516d40efe,True
babamon,https://digimon.net/reference/detail.php?directory_name=babamon,ババモン,BABAMON,究極体,究極体,エンシェント型,エンシェント型,ワクチン,ワクチン,・エンブレスヘイズ,https://digimon.net/cimages/digimon/babamon.jpg,False,0,究極体,,6,False,False,False,True,105,223f693dba41255383c100b70ca99863aca7a653380c0cc78bc71e4a4d3b7c5a,True
baihumon,https://digimon.net/reference/detail.php?directory_name=baihumon,バイフーモン,BAIHUMON,究極体,究極体,聖獣型,聖獣型,データ,データ,・金剛（こんごう）,https://digimon.net/cimages/digimon/baihumon.jpg,False,0,究極体,,6,False,False,False,True,296,01c7a0b78bec6ca5ecababbedc4b5640590873e498c283aca181ca832203aa70,True
hiandromon,https://digimon.net/reference/detail.php?directory_name=hiandromon,ハイアンドロモン,HIANDROMON,究極体,究極体,サイボーグ型,サイボーグ型,ワクチン,ワクチン,・アトミック・レイ,https://digimon.net/cimages/digimon/hiandromon.jpg,False,0,究極体,,6,False,False,False,True,343,7c5eb2c4aeeca73249a8a78f1186294562f751d0adb021d22faf4505e947eddc,True
neptunemon,https://digimon.net/reference/detail.php?directory_name=neptunemon,ネプトゥーンモン,NEPTUNEMON,究極体,究極体,神人型,神人型,ワクチン,ワクチン,"・ボルテックスペネトレート
・ウェーブオブデプス",https://digimon.net/cimages/digimon/neptunemon.jpg,False,0,究極体,,6,False,False,False,True,268,5bbb9458d84cd45167ca0969a831e6a8833b22d8996596497997d3db4ab64ee8,True
dorugoramon,https://digimon.net/reference/detail.php?directory_name=dorugoramon,ドルゴラモン,DORUGORAMON,究極体,究極体,獣竜型,獣竜型,データ,データ,"・ブレイブメタル
・ドルディーン",https://digimon.net/cimages/digimon/dorugoramon.jpg,False,0,究極体,,6,True,False,False,True,213,4beb6c1b82c2c46ad2520fb09bb7803e934bd589611f776217e85163319955c7,True
duftmonleopardmode,https://digimon.net/reference/detail.php?directory_name=duftmonleopardmode,ドゥフトモン：レオパルドモード,DUFTMON:LEOPARDMODE,究極体,究極体,聖騎士型,聖騎士型,データ,データ,"・ヴォルケンクラッツァー
・ブロッカーデ
・エアオーベルング",https://digimon.net/cimages/digimon/duftmonleopardmode.jpg,False,0,究極体,,6,False,False,False,True,161,00ce22b9056bae0b42c5cdfafba52b6adb9e4b807326e0058eb4a30f09c02a3f,True
duftmon,https://digimon.net/reference/detail.php?directory_name=duftmon,ドゥフトモン,DUFTMON,究極体,究極体,聖騎士型,聖騎士型,データ,データ,"・アウススターベン
・エルンストウェル",https://digimon.net/cimages/digimon/duftmon.jpg,False,0,究極体,,6,False,False,False,True,163,d0165e89d9b2df3d6d44402da7c5b36795b74d41c544c0dec9bdec91d6dd3eb5,True
durandamon,https://digimon.net/reference/detail.php?directory_name=durandamon,デュランダモン,DURANDAMON,究極体,究極体,聖剣型,聖剣型,ワクチン,ワクチン,"・ツヴァングレンツェ
・トロンメッサー",https://digimon.net/cimages/digimon/durandamon.jpg,False,0,究極体,,6,False,False,False,True,310,50db5b37af9174e073e979ac76400d1317253df025e30144fbf3f4039999cdb2,True
dynasmon,https://digimon.net/reference/detail.php?directory_name=dynasmon,デュナスモン,DYNASMON,究極体,究極体,聖騎士型,聖騎士型,データ,データ,"・ドラゴンズロア
・ブレス・オブ・ワイバーン",https://digimon.net/cimages/digimon/dynasmon.jpg,False,0,究極体,,6,False,False,False,True,264,00c9fce8aab9818303a02c639767640bfce56a3a02c9590004f7aada31f6fa6d,True
dukemoncrimsonmode,https://digimon.net/reference/detail.php?directory_name=dukemoncrimsonmode,デュークモン：クリムゾンモード,DUKEMON:CRIMSONMODE,究極体,究極体,聖騎士型,聖騎士型,ウィルス,ウィルス,"・インビンシブルソード（無敵剣）
・クォ・ヴァディス",https://digimon.net/cimages/digimon/dukemoncrimsonmode.jpg,False,0,究極体,,6,False,False,False,True,279,40f37a8b1d692fe7ad1e8e5ce5ecc1c25d418a37e1fc34e090e55fc06e8854a5,True
dukemon,https://digimon.net/reference/detail.php?directory_name=dukemon,デュークモン,DUKEMON,究極体,究極体,聖騎士型,聖騎士型,ウィルス,ウィルス,"・ロイヤルセーバー
・ファイナル・エリシオン",https://digimon.net/cimages/digimon/dukemon.jpg,True,1,究極体,,6,False,False,False,True,328,d1305c222588974a75f8f8fcb8fb7c9d436b663aefddaaa7503a455b778a994f,True
devitamamon,https://digimon.net/reference/detail.php?directory_name=devitamamon,デビタマモン,DEVITAMAMON,究極体,究極体,突然変異型,突然変異型,データ,データ,・ブラックデスクラウド,https://digimon.net/cimages/digimon/devitamamon.jpg,False,0,究極体,,6,False,False,False,True,304,2b691c0855fcb34d8359600c76d4a711ca638194427afafc258a3fe195b63ed0,True
deathmon-black,https://digimon.net/reference/detail.php?directory_name=deathmon-black,デスモン（黒）,DEATHMON-BLACK,究極体,究極体,魔王型,魔王型,データ,データ,"・デスアロー
・エクスプロージョンアイ",https://digimon.net/cimages/digimon/deathmon-black.jpg,False,0,究極体,,6,False,False,False,True,296,19bc18d9d0dca86621d3a8c05697e021feb77ebd67b01cec61746a93e321d0c3,True
deathmon,https://digimon.net/reference/detail.php?directory_name=deathmon,デスモン,DEATHMON,究極体,究極体,魔王型,魔王型,データ,データ,"・デスアロー
・エクスプロージョンアイ",https://digimon.net/cimages/digimon/deathmon.jpg,False,0,究極体,,6,False,False,False,True,296,19bc18d9d0dca86621d3a8c05697e021feb77ebd67b01cec61746a93e321d0c3,True
death-x-mon,https://digimon.net/reference/detail.php?directory_name=death-x-mon,デクスモン,DEATH-X-MON,究極体,究極体,解析不能,解析不能,ウィルス,ウィルス,・,https://digimon.net/cimages/digimon/death-x-mon.jpg,False,0,究極体,,6,False,False,False,True,186,57673c6f8492e6adce97b87165a3411060daa16b8e24c154b13cd0a98731c736,True
demon,https://digimon.net/reference/detail.php?directory_name=demon,デーモン,DEMON,究極体,究極体,魔王型,魔王型,ウィルス,ウィルス,・フレイムインフェルノ,https://digimon.net/cimages/digimon/demon.jpg,False,0,究極体,,6,False,False,False,True,318,ba4c2418dfce6e605cd39ac7799c824aec9740edcb599ee868f4d569a6d786bc,True
death-x-dorugoramon,https://digimon.net/reference/detail.php?directory_name=death-x-dorugoramon,デクスドルゴラモン,DEATH-X-DORUGORAMON,究極体,究極体,アンデッド型,アンデッド型,ウィルス,ウィルス,"・メタルインパルス
・ドルディーン",https://digimon.net/cimages/digimon/death-x-dorugoramon.jpg,False,0,究極体,,6,True,False,False,True,299,eeba68efd9b625e409c65a879193b237d573ccf2b0aaff54d66d5bec37821482,True
dinorexmon,https://digimon.net/reference/detail.php?directory_name=dinorexmon,ディノレクスモン,DINOREXMON,究極体,究極体,恐竜型,恐竜型,データ,データ,"・スプラッターハンティング
・オーガフレイム",https://digimon.net/cimages/digimon/dinorexmon.jpg,False,0,究極体,,6,True,False,False,True,293,562d55ee5f26db39ce492aec61b70025ac723f115057e9a6654fdcac2dd53b5c,True
dinotigermon,https://digimon.net/reference/detail.php?directory_name=dinotigermon,ディノタイガモン,DINOTIGERMON,究極体,究極体,古代獣型,古代獣型,データ,データ,"・グラウンドファング
・ハイランドファング",https://digimon.net/cimages/digimon/dinotigermon.jpg,False,0,究極体,,6,True,False,False,True,291,37e46d8db47da3aa719ef15c7f45171e6d4f041082e74b0d6f30d039ba6edb7d,True
diablomon,https://digimon.net/reference/detail.php?directory_name=diablomon,ディアボロモン,DIABLOMON,究極体,究極体,種族不明,種族不明,不明,不明,・カタストロフィーカノン,https://digimon.net/cimages/digimon/diablomon.jpg,False,0,究極体,,6,False,False,False,True,255,5b92518e9f55e8d3efa61bb5d4edb0741b66261ee4d4c9cf4d598204a7e404ed,True
dianamon,https://digimon.net/reference/detail.php?directory_name=dianamon,ディアナモン,DIANAMON,究極体,究極体,神人型,神人型,データ,データ,"・クレセントハーケン
・アロー・オブ・アルテミス
・グッドナイト・ムーン",https://digimon.net/cimages/digimon/dianamon.jpg,False,0,究極体,,6,False,False,False,True,232,961ddc9cc379a67d45845ec026dba9c090a07f551a4ca878e85d66ef7c9ec529,True
qinglongmon,https://digimon.net/reference/detail.php?directory_name=qinglongmon,チンロンモン,QINGLONGMON,究極体,究極体,聖竜型,聖竜型,データ,データ,・蒼雷（そうらい）,https://digimon.net/cimages/digimon/qinglongmon.jpg,False,0,究極体,,6,False,False,False,True,255,8d8566d3da9be3f027f85d06cf1807369d549960285c1b7c64b565ae277c62bb,True
darkdramon,https://digimon.net/reference/detail.php?directory_name=darkdramon,ダークドラモン,DARKDRAMON,究極体,究極体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,"・ダークロアー
・ギガスティックランス",https://digimon.net/cimages/digimon/darkdramon.jpg,False,0,究極体,,6,False,False,False,True,369,ab7b603737e0ddc4cc68ec574ffcf9c6dc3505a8d8ef1c75197b2b47a381ca79,True
tyrantkabuterimon,https://digimon.net/reference/detail.php?directory_name=tyrantkabuterimon,タイラントカブテリモン,TYRANTKABUTERIMON,究極体,究極体,昆虫型,昆虫型,ウィルス,ウィルス,"・シャインオブビー
・ビーサイクロン",https://digimon.net/cimages/digimon/tyrantkabuterimon.jpg,False,0,究極体,,6,False,False,False,True,253,e64e0b1d1d8ed3b97894911776db448cf01199984949842bc113f5ad5cbe4c35,True
titamon,https://digimon.net/reference/detail.php?directory_name=titamon,タイタモン,TITAMON,究極体,究極体,神人型,神人型,ウィルス,ウィルス,"・魂魄芯撃（こんぱくしんげき）
・幻刃無痕（げんじんむこん）
・呼応冥軍（こおうめいぐん）",https://digimon.net/cimages/digimon/titamon.jpg,False,0,究極体,,6,False,False,False,True,492,da978abd292a672c1680ccf59d8874bff4f69d32ce0904f60272e6f561bf3e16,True
tigervespamon,https://digimon.net/reference/detail.php?directory_name=tigervespamon,タイガーヴェスパモン,TIGERVESPAMON,究極体,究極体,サイボーグ型,サイボーグ型,ウィルス,ウィルス,・マッハスティンガーＶ（ビクトリー）,https://digimon.net/cimages/digimon/tigervespamon.jpg,False,0,究極体,,6,True,False,False,True,268,6afb9ce3564378aa091341bfa3a3d493f5e0bd95a0e81ba2daf619b2509e7005,True
saintgalgomon,https://digimon.net/reference/detail.php?directory_name=saintgalgomon,セントガルゴモン,SAINTGALGOMON,究極体,究極体,マシーン型,マシーン型,ワクチン,ワクチン,"・バーストショット
・ジャイアントミサイル",https://digimon.net/cimages/digimon/saintgalgomon.jpg,False,0,究極体,,6,False,False,False,True,279,1c14f4657019629e38adb083625bf87c1712b0c4577c25917d059694c770b0cb,True
seraphimon,https://digimon.net/reference/detail.php?directory_name=seraphimon,セラフィモン,SERAPHIMON,究極体,究極体,熾天使型,熾天使型,ワクチン,ワクチン,"・セブンヘブンズ
・テスタメント",https://digimon.net/cimages/digimon/seraphimon.jpg,False,0,究極体,,6,False,False,False,True,284,de8a5398a0cf8fe2e15af5d57e497b139c0fa5119bdf8eda0ce5f0c872abae0b,True
slayerdramon,https://digimon.net/reference/detail.php?directory_name=slayerdramon,スレイヤードラモン,SLAYERDRAMON,究極体,究極体,竜人型,竜人型,ワクチン,ワクチン,"・天竜斬破（てんりゅうざんは）
・昇竜斬波（しょうりゅうざんぱ）
・咬竜斬刃（こうりゅうざんば）",https://digimon.net/cimages/digimon/slayerdramon.jpg,False,0,究極体,,6,False,False,False,True,309,a36857f0055ad04e44310c89fcacc782e66fc2d6e56f35950cddcb6acb4287ca,True
sleipmon,https://digimon.net/reference/detail.php?directory_name=sleipmon,スレイプモン,SLEIPMON,究極体,究極体,聖騎士型,聖騎士型,ワクチン,ワクチン,"・ビフロスト
・オーディンズブレス",https://digimon.net/cimages/digimon/sleipmon.jpg,False,0,究極体,,6,False,False,False,True,392,f2242e895217a7a49514316bf2dfeb850710f61bbd17077e0238b711a208cdc1,True
slashangemon,https://digimon.net/reference/detail.php?directory_name=slashangemon,スラッシュエンジェモン,SLASHANGEMON,究極体,究極体,能天使型,能天使型,ワクチン,ワクチン,"・ホーリーエスパーダ
・ヘブンズリッパー",https://digimon.net/cimages/digimon/slashangemon.jpg,False,0,究極体,,6,False,False,False,True,174,c518b107afb373e5f8dcb03108c98b64f132893f3774143f2d2a8a3b95335273,True
spinomon,https://digimon.net/reference/detail.php?directory_name=spinomon,スピノモン,SPINOMON,究極体,究極体,恐竜型,恐竜型,ウィルス,ウィルス,"・ソニックスラッシュレイン
・ブループロミネンス",https://digimon.net/cimages/digimon/spinomon.jpg,False,0,究極体,,6,False,False,False,True,321,967c0a9fcb1303d2017d1d773cc7af99a1d203edd175a2f2a43bea738c278336,True
susanoomon,https://digimon.net/reference/detail.php?directory_name=susanoomon,スサノオモン,SUSANOOMON,究極体,究極体,神人型,神人型,ワクチン,ワクチン,"・天羽々斬（あまのはばきり）
・八雷神（やくさのいかづち）",https://digimon.net/cimages/digimon/susanoomon.jpg,True,1,究極体,,6,False,False,False,True,204,558b9facfdddf0efee6f29e9bfa8d7e132ccea9cb03f0154158cceb515dd0e1f,True
skullmammon,https://digimon.net/reference/detail.php?directory_name=skullmammon,スカルマンモン,SKULLMAMMON,究極体,究極体,アンデッド型,アンデッド型,ワクチン,ワクチン,・スパイラルボーン,https://digimon.net/cimages/digimon/skullmammon.jpg,False,0,究極体,,6,False,False,False,True,232,4a42cd5ff0542edd99611bd1e40f0969e396c88969e8fa5cb44a905cf07d428f,True
zhuqiaomon,https://digimon.net/reference/detail.php?directory_name=zhuqiaomon,スーツェーモン,ZHUQIAOMON,究極体,究極体,聖鳥型,聖鳥型,ウィルス,ウィルス,・紅焔（こうえん）,https://digimon.net/cimages/digimon/zhuqiaomon.jpg,False,0,究極体,,6,False,False,False,True,241,c936eb098bcbca8b8f374418b708696cc1bba7a88e9aeac3a90a93222e1236c3,True
suijinmon,https://digimon.net/reference/detail.php?directory_name=suijinmon,スイジンモン,SUIJINMON,究極体,究極体,マシーン型,マシーン型,データ,データ,"・ムゲンキャノン
・アクセルアーム",https://digimon.net/cimages/digimon/suijinmon.jpg,False,0,究極体,,6,False,False,False,True,127,f46dbe4e9c3b68ac72a2da4a347fb24d4b44981a79ad9e38e9a99fbd0b1fcc09,True
zeedmillenniumon,https://digimon.net/reference/detail.php?directory_name=zeedmillenniumon,ズィードミレニアモン,ZEEDMILLENNIUMON,究極体,究極体,邪神型,邪神型,ウィルス,ウィルス,・タイムデストロイヤー,https://digimon.net/cimages/digimon/zeedmillenniumon.jpg,False,0,究極体,,6,False,False,False,True,347,cacd4d190541cdea7238086ab671eac5682ee8fdba2ce8a97af3429ed1fa346c,True
zdgarurumon,https://digimon.net/reference/detail.php?directory_name=zdgarurumon,ズィードガルルモン,ZDGARURUMON,究極体,究極体,サイボーグ型,サイボーグ型,データ,データ,"・ズィード砲
・フルメタルブレイズ
・ブローバックブレス",https://digimon.net/cimages/digimon/zdgarurumon.jpg,False,0,究極体,,6,False,False,False,True,336,7831e89bc95aa23ade2c51fdda82968b68d5ec35021f3c914ead20f6d46756e1,True
