source_id,source_name_ja,locale,position,related_id,related_name_displayed,related_type_displayed,snapshot_only,source_url
85,ロアモン,zh_hant,1,30,音波獸,超音波 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=85
85,ロアモン,zh_hant,2,97,效果獸,效果 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=85
85,ロアモン,zh_hant,3,5,語言獸,翻譯 / 社交,True,https://digimon.net/appmon_zh-CHT/detail.php?id=85
86,スコープモン,ja,1,21,キャメラモン,カメラ / ツール,True,https://digimon.net/appmon/detail.php?id=86
86,スコープモン,ja,2,82,トリップモン,旅行 / ナビ,True,https://digimon.net/appmon/detail.php?id=86
86,スコープモン,ja,3,110,サテラモン,GPS / ナビ,True,https://digimon.net/appmon/detail.php?id=86
86,スコープモン,ko,1,82,트립몬,여행 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=86
86,スコープモン,ko,2,21,카메라몬,카메라 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=86
86,スコープモン,ko,3,110,새틀라몬,GPS / 내비,True,https://digimon.net/appmon_ko/detail.php?id=86
86,スコープモン,en,1,82,Tripmon,Trip / Navi,True,https://digimon.net/appmon_en/detail.php?id=86
86,スコープモン,en,2,110,Satellamon,GPS / Navi,True,https://digimon.net/appmon_en/detail.php?id=86
86,スコープモン,en,3,46,Shotmon,Shooting / Game,True,https://digimon.net/appmon_en/detail.php?id=86
86,スコープモン,zh_hans,1,21,摄影兽,照相 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=86
86,スコープモン,zh_hans,2,82,云游兽,旅行 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=86
86,スコープモン,zh_hans,3,110,卫星兽,GPS / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=86
86,スコープモン,zh_hant,1,46,射擊獸,射擊 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=86
86,スコープモン,zh_hant,2,82,旅行獸,旅行 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=86
86,スコープモン,zh_hant,3,21,攝影獸,相機 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=86
87,クラフトモン,ja,1,39,カベモン,壁紙 / システム,True,https://digimon.net/appmon/detail.php?id=87
87,クラフトモン,ja,2,24,ゴミモン,ごみ箱 / ツール,True,https://digimon.net/appmon/detail.php?id=87
87,クラフトモン,ja,3,112,ブートモン,超起動 / ツール,True,https://digimon.net/appmon/detail.php?id=87
87,クラフトモン,ko,1,76,로긴몬,로그인 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=87
87,クラフトモン,ko,2,24,트래쉬몬,쓰레기통 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=87
87,クラフトモン,ko,3,112,부팅몬,슈퍼 부팅 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=87
87,クラフトモン,en,1,112,Bootmon,Super Boot / Tool,True,https://digimon.net/appmon_en/detail.php?id=87
87,クラフトモン,en,2,39,Kabemon,Wallpaper / System,True,https://digimon.net/appmon_en/detail.php?id=87
87,クラフトモン,en,3,24,Gomimon,Trashbin  / Tool,True,https://digimon.net/appmon_en/detail.php?id=87
87,クラフトモン,zh_hans,1,76,洛基兽,登录 / 社交,True,https://digimon.net/appmon_zh-CHS/detail.php?id=87
87,クラフトモン,zh_hans,2,39,壁纸兽,壁纸 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=87
87,クラフトモン,zh_hans,3,24,垃圾兽,回收站 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=87
87,クラフトモン,zh_hant,1,76,登入獸,登入 / 社交,True,https://digimon.net/appmon_zh-CHT/detail.php?id=87
87,クラフトモン,zh_hant,2,39,桌布獸,桌布 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=87
87,クラフトモン,zh_hant,3,112,開機獸,超級啟動 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=87
88,レイドラモン,ja,1,33,ハックモン,ハッキング / システム,True,https://digimon.net/appmon/detail.php?id=88
88,レイドラモン,ja,2,123,ハデスモン,変化 / ゴッド,True,https://digimon.net/appmon/detail.php?id=88
88,レイドラモン,ja,3,89,デジップモン,圧縮解凍 / システム,True,https://digimon.net/appmon/detail.php?id=88
88,レイドラモン,ko,1,123,하데스몬,변화 / 하나님,True,https://digimon.net/appmon_ko/detail.php?id=88
88,レイドラモン,ko,2,33,핵몬,해킹 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=88
88,レイドラモン,ko,3,115,리바이브몬,복원 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=88
88,レイドラモン,en,1,33,Hackmon,Hacking / System,True,https://digimon.net/appmon_en/detail.php?id=88
88,レイドラモン,en,2,123,Hadesmon,Transmutation / God,True,https://digimon.net/appmon_en/detail.php?id=88
88,レイドラモン,en,3,115,Revivemon,Restoration / System,True,https://digimon.net/appmon_en/detail.php?id=88
88,レイドラモン,zh_hans,1,33,黑客兽,破解入侵 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=88
88,レイドラモン,zh_hans,2,123,哈迪斯兽,变化 / 神,True,https://digimon.net/appmon_zh-CHS/detail.php?id=88
88,レイドラモン,zh_hans,3,115,复活兽,系统恢复 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=88
88,レイドラモン,zh_hant,1,123,黑帝斯獸,變化 / 神,True,https://digimon.net/appmon_zh-CHT/detail.php?id=88
88,レイドラモン,zh_hant,2,115,復原獸,復原 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=88
88,レイドラモン,zh_hant,3,33,駭客獸,入侵 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=88
89,デジップモン,ja,1,88,レイドラモン,超ハッキング / システム,True,https://digimon.net/appmon/detail.php?id=89
89,デジップモン,ja,2,36,ポコモン,解凍 / システム,True,https://digimon.net/appmon/detail.php?id=89
89,デジップモン,ja,3,115,リバイブモン,復元 / システム,True,https://digimon.net/appmon/detail.php?id=89
89,デジップモン,ko,1,35,페코몬,압축 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=89
89,デジップモン,ko,2,88,레이드라몬,슈퍼 해킹 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=89
89,デジップモン,ko,3,36,포코몬,해동 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=89
89,デジップモン,en,1,88,Raidramon,Super Hacking / System,True,https://digimon.net/appmon_en/detail.php?id=89
89,デジップモン,en,2,115,Revivemon,Restoration / System,True,https://digimon.net/appmon_en/detail.php?id=89
89,デジップモン,en,3,36,Pokomon,Decompression / System,True,https://digimon.net/appmon_en/detail.php?id=89
89,デジップモン,zh_hans,1,88,掠龙兽,超级入侵 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=89
89,デジップモン,zh_hans,2,36,鼓鼓兽,解压缩 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=89
89,デジップモン,zh_hans,3,35,扁扁兽,压缩 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=89
89,デジップモン,zh_hant,1,35,壓縮獸,壓縮 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=89
89,デジップモン,zh_hant,2,88,掠龍獸,超級入侵 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=89
89,デジップモン,zh_hant,3,115,復原獸,復原 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=89
90,ミエーヌモン,ja,1,37,コピペモン,コピペ / システム,True,https://digimon.net/appmon/detail.php?id=90
90,ミエーヌモン,ja,2,116,ワルダモン,策略 / システム,True,https://digimon.net/appmon/detail.php?id=90
90,ミエーヌモン,ja,3,25,ミラーモン,ミラー / ツール,True,https://digimon.net/appmon/detail.php?id=90
90,ミエーヌモン,ko,1,116,와루다몬,책략 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=90
90,ミエーヌモン,ko,2,65,슬립몬,수면 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=90
90,ミエーヌモン,ko,3,37,카피페몬,복사&붙여넣기 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=90
90,ミエーヌモン,en,1,116,Warudamon,Strategy / System,True,https://digimon.net/appmon_en/detail.php?id=90
90,ミエーヌモン,en,2,37,Copipemon,Copy & Paste / System,True,https://digimon.net/appmon_en/detail.php?id=90
90,ミエーヌモン,en,3,25,Mirrormon,Mirror / Tool,True,https://digimon.net/appmon_en/detail.php?id=90
90,ミエーヌモン,zh_hans,1,116,诡姬兽,策略 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=90
90,ミエーヌモン,zh_hans,2,92,策士兽,策略类游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=90
90,ミエーヌモン,zh_hans,3,25,镜面兽,镜子 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=90
90,ミエーヌモン,zh_hant,1,25,鏡子獸,鏡子 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=90
90,ミエーヌモン,zh_hant,2,65,睡眠獸,睡眠 / 生活,True,https://digimon.net/appmon_zh-CHT/detail.php?id=90
90,ミエーヌモン,zh_hant,3,37,複製貼上獸,複製貼上 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=90
91,ワープモン,ja,1,51,レースモン,レース / ゲーム,True,https://digimon.net/appmon/detail.php?id=91
91,ワープモン,ja,2,83,ウェザドラモン,天候 / ナビ,True,https://digimon.net/appmon/detail.php?id=91
91,ワープモン,ja,3,111,コメットモン,天体 / ナビ,True,https://digimon.net/appmon/detail.php?id=91
91,ワープモン,ko,1,111,코멧몬,천체 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=91
91,ワープモン,ko,2,61,트릭몬,마술 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=91
91,ワープモン,ko,3,83,웨더드라몬,기후 / 내비,True,https://digimon.net/appmon_ko/detail.php?id=91
91,ワープモン,en,1,61,Trickmon,Trick / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=91
91,ワープモン,en,2,111,Cometmon,Astronomy / Navi,True,https://digimon.net/appmon_en/detail.php?id=91
91,ワープモン,en,3,83,Weatherdramon,Weather  / Navi,True,https://digimon.net/appmon_en/detail.php?id=91
91,ワープモン,zh_hans,1,83,气象龙兽,天候 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=91
91,ワープモン,zh_hans,2,51,竞速兽,竞速游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=91
91,ワープモン,zh_hans,3,111,彗星兽,天体 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=91
91,ワープモン,zh_hant,1,51,賽車獸,競賽 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=91
91,ワープモン,zh_hant,2,83,氣象龍獸,天候 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=91
91,ワープモン,zh_hant,3,111,彗星獸,天體 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=91
92,サクシモン,ja,1,116,ワルダモン,策略 / システム,True,https://digimon.net/appmon/detail.php?id=92
92,サクシモン,ja,2,90,ミエーヌモン,ステルス / システム,True,https://digimon.net/appmon/detail.php?id=92
92,サクシモン,ja,3,23,カリキュモン,電卓 / ツール,True,https://digimon.net/appmon/detail.php?id=92
92,サクシモン,ko,1,116,와루다몬,책략 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=92
92,サクシモン,ko,2,34,배터리몬,배터리 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=92
92,サクシモン,ko,3,90,미에누몬,스텔스 / 시스템,True,https://digimon.net/appmon_ko/detail.php?id=92
92,サクシモン,en,1,90,Mienumon,Stealth / System,True,https://digimon.net/appmon_en/detail.php?id=92
92,サクシモン,en,2,23,Calcumon,Calculator  / Tool,True,https://digimon.net/appmon_en/detail.php?id=92
92,サクシモン,en,3,116,Warudamon,Strategy / System,True,https://digimon.net/appmon_en/detail.php?id=92
92,サクシモン,zh_hans,1,34,电池兽,电池 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=92
92,サクシモン,zh_hans,2,90,障目兽,隐形 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=92
92,サクシモン,zh_hans,3,116,诡姬兽,策略 / 系统,True,https://digimon.net/appmon_zh-CHS/detail.php?id=92
92,サクシモン,zh_hant,1,23,計算獸,計算機 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=92
92,サクシモン,zh_hant,2,116,謀略獸,策略 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=92
92,サクシモン,zh_hant,3,34,電池獸,電池 / 系統,True,https://digimon.net/appmon_zh-CHT/detail.php?id=92
93,ドスコモン,ja,1,45,ドカモン,アクション / ゲーム,True,https://digimon.net/appmon/detail.php?id=93
93,ドスコモン,ja,2,124,ポセイドモン,無敵 / ゴッド,True,https://digimon.net/appmon/detail.php?id=93
93,ドスコモン,ja,3,95,コーチモン,育成 / ゲーム,True,https://digimon.net/appmon/detail.php?id=93
93,ドスコモン,ko,1,124,포세이도몬,무적 / 하나님,True,https://digimon.net/appmon_ko/detail.php?id=93
93,ドスコモン,ko,2,45,콰광몬,액션 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=93
93,ドスコモン,ko,3,117,오우자몬,전투 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=93
93,ドスコモン,en,1,124,Poseidomon,Invincible / God,True,https://digimon.net/appmon_en/detail.php?id=93
93,ドスコモン,en,2,117,Oujamon,Battle  / Game,True,https://digimon.net/appmon_en/detail.php?id=93
93,ドスコモン,en,3,45,Dokamon,Action / Game,True,https://digimon.net/appmon_en/detail.php?id=93
93,ドスコモン,zh_hans,1,117,王者兽,战斗 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=93
93,ドスコモン,zh_hans,2,124,波塞冬兽,无敌 / 神,True,https://digimon.net/appmon_zh-CHS/detail.php?id=93
93,ドスコモン,zh_hans,3,45,多卡兽,全真投射 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=93
93,ドスコモン,zh_hant,1,45,多卡獸,動作 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=93
93,ドスコモン,zh_hant,2,95,教練獸,訓練 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=93
93,ドスコモン,zh_hant,3,117,王者獸,戰鬥 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=93
94,ブレモン,ja,1,49,パズルモン,パズル / ゲーム,True,https://digimon.net/appmon/detail.php?id=94
94,ブレモン,ja,2,23,カリキュモン,電卓 / ツール,True,https://digimon.net/appmon/detail.php?id=94
94,ブレモン,ja,3,66,マッスルモン,筋トレ / ライフ,True,https://digimon.net/appmon/detail.php?id=94
94,ブレモン,ko,1,49,퍼즐몬,퍼즐 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=94
94,ブレモン,ko,2,23,칼큐몬,전자계산기 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=94
94,ブレモン,ko,3,66,머슬몬,근육 트레이닝 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=94
94,ブレモン,en,1,23,Calcumon,Calculator  / Tool,True,https://digimon.net/appmon_en/detail.php?id=94
94,ブレモン,en,2,49,Puzzlemon,Puzzle / Game,True,https://digimon.net/appmon_en/detail.php?id=94
94,ブレモン,en,3,66,Musclemon,Muscle Training / Life,True,https://digimon.net/appmon_en/detail.php?id=94
94,ブレモン,zh_hans,1,23,计算兽,计算器 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=94
94,ブレモン,zh_hans,2,49,智谜兽,益智类游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=94
94,ブレモン,zh_hans,3,66,肌肉兽,健身增肌 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=94
94,ブレモン,zh_hant,1,49,益智獸,益智遊戲 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=94
94,ブレモン,zh_hant,2,23,計算獸,計算機 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=94
94,ブレモン,zh_hant,3,66,肌肉獸,鍛鍊肌肉 / 生活,True,https://digimon.net/appmon_zh-CHT/detail.php?id=94
95,コーチモン,ja,1,117,オウジャモン,戦闘 / ゲーム,True,https://digimon.net/appmon/detail.php?id=95
95,コーチモン,ja,2,93,ドスコモン,格闘 / ゲーム,True,https://digimon.net/appmon/detail.php?id=95
95,コーチモン,ja,3,63,クックモン,お料理 / エンタメ,True,https://digimon.net/appmon/detail.php?id=95
95,コーチモン,ko,1,63,쿡몬,요리 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=95
95,コーチモン,ko,2,117,오우자몬,전투 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=95
95,コーチモン,ko,3,28,다이어리몬,일기장 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=95
95,コーチモン,en,1,28,Diarimon,Diary / Tool,True,https://digimon.net/appmon_en/detail.php?id=95
95,コーチモン,en,2,63,Cookmon,Cook  / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=95
95,コーチモン,en,3,117,Oujamon,Battle  / Game,True,https://digimon.net/appmon_en/detail.php?id=95
95,コーチモン,zh_hans,1,117,王者兽,战斗 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=95
95,コーチモン,zh_hans,2,28,日记兽,日记本 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=95
95,コーチモン,zh_hans,3,93,相扑兽,格斗游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=95
95,コーチモン,zh_hant,1,28,日記獸,日記本 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=95
95,コーチモン,zh_hant,2,63,廚師獸,烹飪 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=95
95,コーチモン,zh_hant,3,93,相撲獸,格鬥 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=95
96,ウラテクモン,ja,1,45,ドカモン,アクション / ゲーム,True,https://digimon.net/appmon/detail.php?id=96
96,ウラテクモン,ja,2,48,ロープレモン,ロープレ / ゲーム,True,https://digimon.net/appmon/detail.php?id=96
96,ウラテクモン,ja,3,19,チュートモン,解説 / ナビ,True,https://digimon.net/appmon/detail.php?id=96
96,ウラテクモン,ko,1,4,츠부몬,트윗 / 소셜,True,https://digimon.net/appmon_ko/detail.php?id=96
96,ウラテクモン,ko,2,45,콰광몬,액션 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=96
96,ウラテクモン,ko,3,48,롤플레잉몬,롤플레잉 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=96
96,ウラテクモン,en,1,48,Roleplaymon,Role-playing / Game,True,https://digimon.net/appmon_en/detail.php?id=96
96,ウラテクモン,en,2,45,Dokamon,Action / Game,True,https://digimon.net/appmon_en/detail.php?id=96
96,ウラテクモン,en,3,4,Tweetmon,Tweet / Social,True,https://digimon.net/appmon_en/detail.php?id=96
96,ウラテクモン,zh_hans,1,45,多卡兽,全真投射 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=96
96,ウラテクモン,zh_hans,2,19,解说兽,解说 / 导航,True,https://digimon.net/appmon_zh-CHS/detail.php?id=96
96,ウラテクモン,zh_hans,3,4,发文兽,微博客 / 社交,True,https://digimon.net/appmon_zh-CHS/detail.php?id=96
96,ウラテクモン,zh_hant,1,45,多卡獸,動作 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=96
96,ウラテクモン,zh_hant,2,19,解說獸,解說 / 導航,True,https://digimon.net/appmon_zh-CHT/detail.php?id=96
96,ウラテクモン,zh_hant,3,48,角色扮演獸,角色扮演 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=96
97,エフェクモン,ja,1,114,フェイクモン,偽装 / ツール,True,https://digimon.net/appmon/detail.php?id=97
97,エフェクモン,ja,2,56,ドーガモン,動画 / エンタメ,True,https://digimon.net/appmon/detail.php?id=97
97,エフェクモン,ja,3,85,ロアモン,ボイスチェンジ / ツール,True,https://digimon.net/appmon/detail.php?id=97
97,エフェクモン,ko,1,56,비디몬,영상 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=97
97,エフェクモン,ko,2,85,로어몬,음성 변조 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=97
97,エフェクモン,ko,3,114,페이크몬,위장 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=97
97,エフェクモン,en,1,85,Roamon,Voice Change / Tool,True,https://digimon.net/appmon_en/detail.php?id=97
97,エフェクモン,en,2,56,Dogamon,Video / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=97
97,エフェクモン,en,3,114,Fakemon,Camouflage / Tool,True,https://digimon.net/appmon_en/detail.php?id=97
97,エフェクモン,zh_hans,1,52,颜料兽,绘画 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=97
97,エフェクモン,zh_hans,2,114,伪装兽,伪装 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=97
97,エフェクモン,zh_hans,3,85,罗亚兽,变声 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=97
97,エフェクモン,zh_hant,1,52,繪圖獸,繪圖 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=97
97,エフェクモン,zh_hant,2,56,影片獸,影片 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=97
97,エフェクモン,zh_hant,3,114,偽裝獸,偽裝 / 工具,True,https://digimon.net/appmon_zh-CHT/detail.php?id=97
98,タロットモン,ja,1,59,ガシャモン,ガシャ / エンタメ,True,https://digimon.net/appmon/detail.php?id=98
98,タロットモン,ja,2,53,テラーモン,占い / エンタメ,True,https://digimon.net/appmon/detail.php?id=98
98,タロットモン,ja,3,47,カードモン,カード / ゲーム,True,https://digimon.net/appmon/detail.php?id=98
98,タロットモン,ko,1,59,뽑몬,캡슐 뽑기 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=98
98,タロットモン,ko,2,47,카드몬,카드 / 게임,True,https://digimon.net/appmon_ko/detail.php?id=98
98,タロットモン,ko,3,53,텔러몬,점술 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=98
98,タロットモン,en,1,59,Gashamon,Gashapon / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=98
98,タロットモン,en,2,47,Cardmon,Card / Game,True,https://digimon.net/appmon_en/detail.php?id=98
98,タロットモン,en,3,53,Tellermon,Fortune Telling / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=98
98,タロットモン,zh_hans,1,59,扭蛋兽,扭蛋 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=98
98,タロットモン,zh_hans,2,47,卡片兽,卡牌游戏 / 游戏,True,https://digimon.net/appmon_zh-CHS/detail.php?id=98
98,タロットモン,zh_hans,3,53,预言兽,占卜 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=98
98,タロットモン,zh_hant,1,59,扭蛋獸,扭蛋 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=98
98,タロットモン,zh_hant,2,47,卡牌獸,卡牌 / 遊戲,True,https://digimon.net/appmon_zh-CHT/detail.php?id=98
98,タロットモン,zh_hant,3,53,預知獸,占卜 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=98
99,コーデモン,ja,1,57,ドレスモン,ファッション / エンタメ,True,https://digimon.net/appmon/detail.php?id=99
99,コーデモン,ja,2,105,コンサルモン,節約 / ライフ,True,https://digimon.net/appmon/detail.php?id=99
99,コーデモン,ja,3,120,ビューティモン,美容 / ライフ,True,https://digimon.net/appmon/detail.php?id=99
99,コーデモン,ko,1,74,쇼핑몬,쇼핑 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=99
99,コーデモン,ko,2,105,컨설몬,절약 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=99
99,コーデモン,ko,3,57,드레스몬,패션 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=99
99,コーデモン,en,1,105,Consulmon,Saving / Life,True,https://digimon.net/appmon_en/detail.php?id=99
99,コーデモン,en,2,57,Dressmon,Fashion / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=99
99,コーデモン,en,3,120,Beautymon,Beauty / Life,True,https://digimon.net/appmon_en/detail.php?id=99
99,コーデモン,zh_hans,1,120,美姿兽,美容 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=99
99,コーデモン,zh_hans,2,105,顾问兽,节约 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=99
99,コーデモン,zh_hans,3,74,购物兽,购物 / 生活,True,https://digimon.net/appmon_zh-CHS/detail.php?id=99
99,コーデモン,zh_hant,1,57,服裝獸,時尚 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=99
99,コーデモン,zh_hant,2,74,購物獸,購物 / 生活,True,https://digimon.net/appmon_zh-CHT/detail.php?id=99
99,コーデモン,zh_hant,3,105,顧問獸,節約 / 生活,True,https://digimon.net/appmon_zh-CHT/detail.php?id=99
100,メディアモン,ja,1,22,レコモン,録音 / ツール,True,https://digimon.net/appmon/detail.php?id=100
100,メディアモン,ja,2,118,エンタモン,エンターテイメント / エンタメ,True,https://digimon.net/appmon/detail.php?id=100
100,メディアモン,ja,3,102,ドリーモン,夢 / エンタメ,True,https://digimon.net/appmon/detail.php?id=100
100,メディアモン,ko,1,22,레코몬,녹음 / 툴,True,https://digimon.net/appmon_ko/detail.php?id=100
100,メディアモン,ko,2,54,뮤지몬,음악 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=100
100,メディアモン,ko,3,118,엔터몬,오락 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=100
100,メディアモン,en,1,54,Musimon,Music / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=100
100,メディアモン,en,2,22,Recomon,Recording / Tool,True,https://digimon.net/appmon_en/detail.php?id=100
100,メディアモン,en,3,118,Entermon,Entertainment  / Entertainment,True,https://digimon.net/appmon_en/detail.php?id=100
100,メディアモン,zh_hans,1,22,录音兽,录音 / 工具,True,https://digimon.net/appmon_zh-CHS/detail.php?id=100
100,メディアモン,zh_hans,2,102,梦境兽,梦境 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=100
100,メディアモン,zh_hans,3,54,音乐兽,音乐 / 娱乐,True,https://digimon.net/appmon_zh-CHS/detail.php?id=100
100,メディアモン,zh_hant,1,118,娛樂獸,娛樂 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=100
100,メディアモン,zh_hant,2,54,音樂獸,音樂 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=100
100,メディアモン,zh_hant,3,102,夢境獸,夢 / 娛樂,True,https://digimon.net/appmon_zh-CHT/detail.php?id=100
101,ベガスモン,ja,1,59,ガシャモン,ガシャ / エンタメ,True,https://digimon.net/appmon/detail.php?id=101
101,ベガスモン,ja,2,68,マネーモン,電子マネー / ライフ,True,https://digimon.net/appmon/detail.php?id=101
101,ベガスモン,ja,3,60,ラックモン,スロット / エンタメ,True,https://digimon.net/appmon/detail.php?id=101
101,ベガスモン,ko,1,59,뽑몬,캡슐 뽑기 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=101
101,ベガスモン,ko,2,62,다이스몬,주사위 / 엔터테인먼트,True,https://digimon.net/appmon_ko/detail.php?id=101
101,ベガスモン,ko,3,68,머니몬,전자화폐 / 라이프,True,https://digimon.net/appmon_ko/detail.php?id=101
