dm_technique_id,name_ja,first_source_kind,mapping_status
1174,爆水竜（ばくすいりゅう）,digimon,exact_official_string
1175,暴風車（ぼうふうしゃ）,digimon,exact_official_string
1176,雷電閃（らいでんじん）,digimon,exact_official_string
1177,瞬索敵（しゅんさくてき）,digimon,exact_official_string
1178,カミウチ,digimon,exact_official_string
1179,ギルティッシュ,digimon,exact_official_string
1180,リークインフォメーション,digimon,exact_official_string
1181,ナイトメアレイド,digimon,exact_official_string
1182,ブラッディストリームグレイド,digimon,exact_official_string
1183,ギャディアックレイド,digimon,exact_official_string
1184,ドンドコ音頭,digimon,exact_official_string
1185,乱れ打ちラッシュ,digimon,exact_official_string
1186,極め太鼓,digimon,exact_official_string
1187,漢魂乱れ太鼓,digimon,exact_official_string
1188,ラウディドラマー,digimon,exact_official_string
1189,ドリルバスター,digimon,exact_official_string
1190,ドルルトルネード,digimon,exact_official_string
1191,ドリルブレーダー,digimon,exact_official_string
1192,タイラントコルブラント,digimon,exact_official_string
1193,バーニング・ザ・ドラゴン,digimon,exact_official_string
1194,ドラゴンブレストニックファイア,digimon,exact_official_string
1195,ハラショーアタック,digimon,exact_official_string
1196,デスマーチ,digimon,exact_official_string
1197,エアスライサー,digimon,exact_official_string
1198,アクアレジア,digimon,exact_official_string
1199,アクアレイジ,digimon,exact_official_string
1200,デッカードランチャー,digimon,exact_official_string
1201,スモーキーファング,digimon,exact_official_string
1202,ヘビーテイルフック,digimon,exact_official_string
1203,プラズマデッカードランチャー,digimon,exact_official_string
1204,メイルバードランチャー,digimon,exact_official_string
1205,テラデストロイヤー,digimon,exact_official_string
1206,ファイナルスパーク,digimon,exact_official_string
1207,マンティスダンス,digimon,exact_official_string
1208,スモーキンブギ,digimon,exact_official_string
1209,チューチュー・ツイッター,digimon,exact_official_string
1210,チンチクリンリン,digimon,exact_official_string
1211,プチシュガープラム,digimon,exact_official_string
1212,ファイナルチクリモン,digimon,exact_official_string
1213,コンペートーハンマー,digimon,exact_official_string
1214,ブンブン拳,digimon,exact_official_string
1215,ガンバルカン,digimon,exact_official_string
1216,ブー・スト・アタック,digimon,exact_official_string
1217,壱の太刀,digimon,exact_official_string
1218,弐の太刀,digimon,exact_official_string
1219,参の太刀,digimon,exact_official_string
1220,タネガシマ,digimon,exact_official_string
1221,鬼神突,digimon,exact_official_string
1222,星割り,digimon,exact_official_string
1223,ゴッドオブデススナッチャー,digimon,exact_official_string
1224,バルフィアイズ,digimon,exact_official_string
1225,エターナルダークメア,digimon,exact_official_string
1226,ツインスピア,digimon,exact_official_string
1227,ショルダーブレード,digimon,exact_official_string
1228,こめっとランチャー,digimon,exact_official_string
1229,ゼニナゲ,digimon,exact_official_string
1230,ポイゾナスフォース,digimon,exact_official_string
1231,ハイドロプレッシャー,digimon,exact_official_string
1232,ビードラウン,digimon,exact_official_string
1233,タイガータイフーン（真の姿時）,digimon,exact_official_string
1234,クラッシュブーム,digimon,exact_official_string
1235,ウィングエッジ,digimon,exact_official_string
1236,ランダムレーザー,digimon,exact_official_string
1237,ウィッシュアポンアスター,digimon,exact_official_string
1238,アックスライダー,digimon,exact_official_string
1239,ストームアックス,digimon,exact_official_string
1240,キバブレイバー,digimon,exact_official_string
1241,スピアニードル,digimon,exact_official_string
1242,ブレストアイ・ウィンク,digimon,exact_official_string
1243,ルナティックスラッシュ,digimon,exact_official_string
1244,ガイアマジッカー,digimon,exact_official_string
1245,霞隠,digimon,exact_official_string
1246,葉隠,digimon,exact_official_string
1247,ドルルキャノン,digimon,exact_official_string
1248,スターブレイド,digimon,exact_official_string
1249,エアシューター,digimon,exact_official_string
1250,プラズマブラスター,digimon,exact_official_string
1251,バーストダッシュストリーム,digimon,exact_official_string
1252,メテオバスターアタック,digimon,exact_official_string
1253,メテオインパクト,digimon,exact_official_string
1254,カオスフレア,digimon,exact_official_string
1255,スターズブレイドセレストライク,digimon,exact_official_string
1256,ハイアドモスフェリックプレッシャー,digimon,exact_official_string
1257,バーニングスタースラッシャー,digimon,exact_official_string
1258,マックアロー,digimon,exact_official_string
1259,ホーンブレイカーDX,digimon,exact_official_string
1260,バディブラスター,digimon,exact_official_string
1261,アームバンカー,digimon,exact_official_string
1262,オプティックレーザー,digimon,exact_official_string
1263,ミヤバルカン,digimon,exact_official_string
1264,トライデントジャスファング,digimon,exact_official_string
1265,ハイパーロックマグナム,digimon,exact_official_string
1266,エレキバスタークロス,digimon,exact_official_string
1267,ビクトライズ・バンキング,digimon,exact_official_string
1268,ブレイブビートロックダブルクロス,digimon,exact_official_string
1269,ハートブレイクショット,digimon,exact_official_string
1270,セクシーダイナマイツ,digimon,exact_official_string
1271,ウロボロスゲート,digimon,exact_official_string
1272,スパイシーハードラヴ,digimon,exact_official_string
1273,トライデントファング,digimon,exact_official_string
1274,デストロイスマッシャー,digimon,exact_official_string
1275,ジークフレイム,digimon,exact_official_string
1276,プラズマレールガン,digimon,exact_official_string
1277,ファイナルストライクス,digimon,exact_official_string
1278,スナイプヘッドショット,digimon,exact_official_string
1279,ボウカッター,digimon,exact_official_string
1280,フットショット,digimon,exact_official_string
1281,アローランス,digimon,exact_official_string
1282,タービュランスアロー,digimon,exact_official_string
1283,ザ・ワールドショット,digimon,exact_official_string
1284,ギガスクリーム,digimon,exact_official_string
1285,サウンドフィニッシュ,digimon,exact_official_string
1286,イレイザークロー,digimon,exact_official_string
1287,グラットンファング,digimon,exact_official_string
1288,サイバーブレーダー,digimon,exact_official_string
1289,デスディバイダー,digimon,exact_official_string
1290,イッチ・ダン・ケツ,digimon,exact_official_string
1291,￥UE-N,digimon,exact_official_string
1292,ブラスターテイル,digimon,exact_official_string
1293,ホーンストライク,digimon,exact_official_string
1294,オクタグラビティ,digimon,exact_official_string
1295,ハイグラビティープレッシャー,digimon,exact_official_string
1296,グラビティー・バン,digimon,exact_official_string
1297,キズナオール,digimon,exact_official_string
1298,スグナオール,digimon,exact_official_string
1299,ヨクナオール,digimon,exact_official_string
1300,スーパーソニックウェーブ,digimon,exact_official_string
1301,ウルトラソニックウェーブ,digimon,exact_official_string
1302,ランガムブレイク,digimon,exact_official_string
1303,ジャックドハンマー,digimon,exact_official_string
1304,ファイアーボルテクス,digimon,exact_official_string
1305,ゴールドボーリング,digimon,exact_official_string
1306,ゴールドプレス,digimon,exact_official_string
1307,キロフレイム,digimon,exact_official_string
1308,ヘッドストライク,digimon,exact_official_string
1309,デュアルトマホークブーメラン,digimon,exact_official_string
1310,バイキングヴュッフェ,digimon,exact_official_string
1311,エイジオブディスカバリー,digimon,exact_official_string
1312,ドリームカムズトゥルー,digimon,exact_official_string
1313,ヘヴィメタルバルカン,digimon,exact_official_string
1314,ハードロックダマシー,digimon,exact_official_string
1315,ビートスラッシュ,digimon,exact_official_string
1316,ミニミニエカキモン,digimon,exact_official_string
1317,カラフルチェンジ,digimon,exact_official_string
1318,ガラパゴスフィールド,digimon,exact_official_string
1319,ティモニナイザー,digimon,exact_official_string
1320,ファイナルトラベラー,digimon,exact_official_string
1321,スピンカリパー,digimon,exact_official_string
1322,エーヴィッヒ・シュラーフ,digimon,exact_official_string
1323,エントリヒ・メテオール,digimon,exact_official_string
1324,レインストリーム,digimon,exact_official_string
1325,ジェラシーレイン,digimon,exact_official_string
1326,シュバルツ・レールザッツ（黒定理）,digimon,exact_official_string
1327,ロート・クロイツ（赤十字架）,digimon,exact_official_string
1328,コンデンサストーム,digimon,exact_official_string
1329,サンダーレーザー,digimon,exact_official_string
1330,ジェネラスミラー,digimon,exact_official_string
1331,オフセットリフレクター,digimon,exact_official_string
1332,マシンガンデストロイ,digimon,exact_official_string
1333,スターライトベロシティ,digimon,exact_official_string
1334,アルティメットサンダー,digimon,exact_official_string
1335,フィールドデストロイヤー,digimon,exact_official_string
1336,ゾーンデリーター,digimon,exact_official_string
1337,マスターオブダークネス,digimon,exact_official_string
1338,リーフサイクロン,digimon,exact_official_string
1339,サウザンドスパイク,digimon,exact_official_string
1340,リヒトアングリフ,digimon,exact_official_string
1341,ツヴァイハンダー,digimon,exact_official_string
1342,ベビーサラマンダー,digimon,exact_official_string
1343,トールハンマー,digimon,exact_official_string
1344,ミョルニルサンダー,digimon,exact_official_string
1345,アヴァランチステップ,digimon,exact_official_string
1346,グレッチャートルペイド（氷河魚雷）,digimon,exact_official_string
1347,トルナード・ガンバ,digimon,exact_official_string
1348,ロゼオ・テンポラーレ,digimon,exact_official_string
1349,ツララララ～,digimon,exact_official_string
1350,スノーボンバー,digimon,exact_official_string
1351,ガイストアーベント,digimon,exact_official_string
1352,エアオーベルング,digimon,exact_official_string
1353,ブルーハワイデス,digimon,exact_official_string
1354,イチゴデス,digimon,exact_official_string
1355,ランブルブレンドナンバー（１～１０）,digimon,exact_official_string
1356,リヒト・ナーゲル,digimon,exact_official_string
1357,ギルガメッシュスライサー,digimon,exact_official_string
1358,ウィンドオブペイン,digimon,exact_official_string
1359,ジェットビンター,digimon,exact_official_string
1360,ウルトラタービュレンス,digimon,exact_official_string
1361,スネークアイブレイク,digimon,exact_official_string
1362,ジャック・イン・ザ・ボックス,digimon,exact_official_string
1363,アースクェイク,digimon,exact_official_string
1364,ハリケーンボンバー,digimon,exact_official_string
1365,スピードスター,digimon,exact_official_string
1366,ソーラレーザー,digimon,exact_official_string
1367,ネーロコルソ,digimon,exact_official_string
1368,タイタニックチャージ,digimon,exact_official_string
1369,炎龍撃（えんりゅうげき）,digimon,exact_official_string
1370,九頭龍陣（くずりゅうじん）,digimon,exact_official_string
1371,シュヴァルツ・ドンナー,digimon,exact_official_string
1372,シュヴァルツ・ケーニッヒ,digimon,exact_official_string
1373,コロナブラスター,digimon,exact_official_string
1374,フレイムストーム,digimon,exact_official_string
1375,リヒト・ズィーガー,digimon,exact_official_string
1376,ツヴァイ・ズィーガー,digimon,exact_official_string
1377,マシンガン・ダンス（機銃の踊り）,digimon,exact_official_string
1378,ブロッケイドシード（封じ込めの種）,digimon,exact_official_string
1379,ブラフマシル,digimon,exact_official_string
1380,ブラフマストラ,digimon,exact_official_string
1381,バーニングサラマンダー,digimon,exact_official_string
1382,サラマンダーブレイク,digimon,exact_official_string
1383,スピニングカッター,digimon,exact_official_string
1384,サーマルメイン,digimon,exact_official_string
1385,アトミックバースト,digimon,exact_official_string
1386,ライトニングブレード,digimon,exact_official_string
1387,ブルーサンダー,digimon,exact_official_string
1388,一刀両断（イットウリョウダン）,digimon,exact_official_string
1389,クグツの術,digimon,exact_official_string
1390,モルフォンガトリング,digimon,exact_official_string
1391,アイアンプレス,digimon,exact_official_string
1392,ホーンブレード,digimon,exact_official_string
1393,バルーンマイン,digimon,exact_official_string
1394,グローバル・グローブ,digimon,exact_official_string
1395,ブラッドダンス・マラカスバージョン,digimon,exact_official_string
1396,テキーラナックル,digimon,exact_official_string
1397,マッハインパルス,digimon,exact_official_string
1398,テンペストウィング,digimon,exact_official_string
1399,ウジャトゲイズ,digimon,exact_official_string
1400,ノーズブラスター,digimon,exact_official_string
1401,ロデオギャロップ,digimon,exact_official_string
1402,シルバーブレイズ,digimon,exact_official_string
1403,シューティングスター,digimon,exact_official_string
1404,リーフホイールカッター,digimon,exact_official_string
1405,ソニックイヤー,digimon,exact_official_string
1406,ナックルファイア,digimon,exact_official_string
1407,ファイアロケット,digimon,exact_official_string
1408,マジックイグニッション,digimon,exact_official_string
1409,ファイヤークラウド,digimon,exact_official_string
1410,マタドールダッシュ,digimon,exact_official_string
1411,フライスパーク,digimon,exact_official_string
1412,ニードルスティンガー,digimon,exact_official_string
1413,ハートナービーム,digimon,exact_official_string
1414,クレイジーソニック,digimon,exact_official_string
1415,イヤーランサー,digimon,exact_official_string
1416,レインボーシャワー,digimon,exact_official_string
1417,メテオダンス,digimon,exact_official_string
1418,ポイズンパウダー,digimon,exact_official_string
1419,パラライズスティング,digimon,exact_official_string
1420,スウィートフェロモン,digimon,exact_official_string
1421,ウィンドシーカー,digimon,exact_official_string
1422,デリションクロウ,digimon,exact_official_string
1423,ヘイルマシンガン,digimon,exact_official_string
1424,ペンチカッター,digimon,exact_official_string
1425,バブルボム,digimon,exact_official_string
1426,オーシャンストライク,digimon,exact_official_string
1427,ビッグクラック,digimon,exact_official_string
1428,ゴールドラッシュ,digimon,exact_official_string
1429,スピリットブーメラン,digimon,exact_official_string
1430,ヒートストーム,digimon,exact_official_string
1431,タスクドライバー,digimon,exact_official_string
1432,ダウントーネ－ド,digimon,exact_official_string
1433,シェルニードルレイン,digimon,exact_official_string
1434,紅葉おろし,digimon,exact_official_string
1435,草薙,digimon,exact_official_string
1436,フレアバスター,digimon,exact_official_string
1437,プリズムレインボー,digimon,exact_official_string
1438,ウールグレネード,digimon,exact_official_string
1439,スパークウィング,digimon,exact_official_string
1440,サンダーストーム,digimon,exact_official_string
1441,ヒートブレス,digimon,exact_official_string
1442,バックドラフト,digimon,exact_official_string
1443,オキシジェンホーミング,digimon,exact_official_string
1444,サブマリンアタック,digimon,exact_official_string
1445,ジャッジメントアロー,digimon,exact_official_string
1446,ジャミングヘルツ,digimon,exact_official_string
1447,鉄砲（テッポウ）,digimon,exact_official_string
1448,ブイブレスアロー,digimon,exact_official_string
1449,ミスティックベル,digimon,exact_official_string
1450,クレイジークレーン,digimon,exact_official_string
1451,フリーズウェーブ,digimon,exact_official_string
1452,ジャンピングブロー,digimon,exact_official_string
1453,タングウィップ,digimon,exact_official_string
1454,桜吹雪,digimon,exact_official_string
1455,連獅子,digimon,exact_official_string
1456,ホワイトスタチュー,digimon,exact_official_string
1457,バサロクラッシュ,digimon,exact_official_string
1458,マッドバルーンボム,digimon,exact_official_string
1459,ニトロタービンウェーブ,digimon,exact_official_string
1460,オーシャンストローム,digimon,exact_official_string
1461,ミッドナイトクラッチ,digimon,exact_official_string
1462,スパイラルマスカレード,digimon,exact_official_string
1463,アージェントフィアー,digimon,exact_official_string
1464,サーペントキュア,digimon,exact_official_string
1465,サーペントルイン,digimon,exact_official_string
1466,セブンズファンタジア,digimon,exact_official_string
1467,シャリテ,digimon,exact_official_string
1468,アギシャンレーヴル,digimon,exact_official_string
1469,ティファレト,digimon,exact_official_string
1470,ローゼスレイピア,digimon,exact_official_string
1471,フォービドゥンテンプテイション,digimon,exact_official_string
1472,無双天翔翼之陣（むそうてんしょうよくのじん）,digimon,exact_official_string
1473,怒涛闇供喪之舞（どとうやみくものまい）,digimon,exact_official_string
1474,雷光一閃之突（らいこういっせんのつき）,digimon,exact_official_string
1475,スパイラルレイヴンクロウ,digimon,exact_official_string
1476,ブラストウィング,digimon,exact_official_string
1477,烏王丸（ちょうおうまる）,digimon,exact_official_string
1478,ディバインアトーンメント,digimon,exact_official_string
1479,ロストルム,digimon,exact_official_string
1480,カウダ,digimon,exact_official_string
1481,ファントムターバン,digimon,exact_official_string
1482,テラーズクラスター,digimon,exact_official_string
1483,ラストブレス,digimon,exact_official_string
1484,ノウレッジストリーム,digimon,exact_official_string
1485,セファーラジエール,digimon,exact_official_string
1486,マボルト,digimon,exact_official_string
1487,パニッシュジャッジ,digimon,exact_official_string
1488,ワイドプラズメント,digimon,exact_official_string
1489,サウザンドフィスト,digimon,exact_official_string
1490,スピリチャルエンチャント,digimon,exact_official_string
1491,レイジ・オブ・ワイバーン,digimon,exact_official_string
1492,ファイナル・クレスト,digimon,exact_official_string
1493,３Dレイザー,digimon,exact_official_string
1494,マックスパワーバイス,digimon,exact_official_string
1495,アルティメットストリーム,digimon,exact_official_string
1496,バナナスリップ,digimon,exact_official_string
1497,デス・クリスタル,digimon,exact_official_string
1498,ゲヘナ・フレイム,digimon,exact_official_string
1499,∞（ムゲン）キャノン,digimon,exact_official_string
1500,タイムアンリミテッド,digimon,exact_official_string
1501,フルムーンメテオインパクト,digimon,exact_official_string
1502,ファイナルミラージュバースト,digimon,exact_official_string
1503,ルナハーケンスラッシャー,digimon,exact_official_string
1504,ダブルクレセントミラージュ,digimon,exact_official_string
1505,フルムーンブラスター,digimon,exact_official_string
1506,ゲイルクロー,digimon,exact_official_string
1507,ストライクロール,digimon,exact_official_string
1508,マッドネスメリーゴーランド,digimon,exact_official_string
1509,コロナサンクションズ,digimon,exact_official_string
1510,オーシャンラブ,digimon,exact_official_string
1511,バインドレッドトリッガー,digimon,exact_official_string
1512,ハッピーバレットシャワリング,digimon,exact_official_string
1513,ケイオストライアングラー,digimon,exact_official_string
1514,トマホークシュタイナー,digimon,exact_official_string
1515,エターナルナイトメア,digimon,exact_official_string
1516,デススリンガー,digimon,exact_official_string
1517,フライバレット,digimon,exact_official_string
1518,ハリケーンビスショット,digimon,exact_official_string
1519,パンデモニウムフレイム,digimon,exact_official_string
1520,デストロイドラッシュ,digimon,exact_official_string
1521,インフィニティボーリング,digimon,exact_official_string
1522,グラビティプレス,digimon,exact_official_string
1523,プラズマステーク,digimon,exact_official_string
1524,サンダーバーニア,digimon,exact_official_string
1525,エレックガード,digimon,exact_official_string
1526,ジャイアントミサイル,digimon,exact_official_string
1527,バーストショット,digimon,exact_official_string
1528,エクスクレメント,digimon,exact_official_string
1529,プラチナエクスクレメント,digimon,exact_official_string
1530,プラチナバープ,digimon,exact_official_string
1531,ニードルスコール,digimon,exact_official_string
1532,マルトサイクロン,digimon,exact_official_string
1533,クリティカルアーム,digimon,exact_official_string
1534,太極（たいきょく）,digimon,exact_official_string
1535,黄廻（おうかい）,digimon,exact_official_string
1536,ネクロミスト,digimon,exact_official_string
1537,ブリットハンマー,digimon,exact_official_string
1538,ドラモンブレイカー,digimon,exact_official_string
1539,トライデントガイア,digimon,exact_official_string
1540,ビクトリーチャージ,digimon,exact_official_string
1541,トランプ・ソード,digimon,exact_official_string
1542,獅子羅王漸（ししらおうざん）,digimon,exact_official_string
1543,フラッシュバンチョーパンチ,digimon,exact_official_string
1544,護王流伝羅守（ごーるでんらっしゅ）,digimon,exact_official_string
1545,千本爆砕（せんぼんどっかーん）,digimon,exact_official_string
1546,特攻漢弾（ぶっこみおとこだま）,digimon,exact_official_string
1547,ブラッディーフィニッシュ,digimon,exact_official_string
1548,爆雷天,digimon,exact_official_string
1549,レッドバット,digimon,exact_official_string
1550,エレクトリックバインド,digimon,exact_official_string
1551,エンブレスヘイズ,digimon,exact_official_string
1552,金剛（こんごう）,digimon,exact_official_string
1553,アトミック・レイ,digimon,exact_official_string
1554,ボルテックスペネトレート,digimon,exact_official_string
1555,ウェーブオブデプス,digimon,exact_official_string
1556,ブレイブメタル,digimon,exact_official_string
1557,ドルディーン,digimon,exact_official_string
1558,ヴォルケンクラッツァー,digimon,exact_official_string
1559,ブロッカーデ,digimon,exact_official_string
1560,エルンストウェル,digimon,exact_official_string
1561,ツヴァングレンツェ,digimon,exact_official_string
1562,トロンメッサー,digimon,exact_official_string
1563,インビンシブルソード（無敵剣）,digimon,exact_official_string
1564,クォ・ヴァディス,digimon,exact_official_string
1565,ロイヤルセーバー,digimon,exact_official_string
1566,ブラックデスクラウド,digimon,exact_official_string
1567,デスアロー,digimon,exact_official_string
1568,エクスプロージョンアイ,digimon,exact_official_string
1569,メタルインパルス,digimon,exact_official_string
1570,スプラッターハンティング,digimon,exact_official_string
1571,オーガフレイム,digimon,exact_official_string
1572,グラウンドファング,digimon,exact_official_string
1573,ハイランドファング,digimon,exact_official_string
1574,カタストロフィーカノン,digimon,exact_official_string
1575,クレセントハーケン,digimon,exact_official_string
1576,アロー・オブ・アルテミス,digimon,exact_official_string
1577,グッドナイト・ムーン,digimon,exact_official_string
1578,蒼雷（そうらい）,digimon,exact_official_string
1579,ダークロアー,digimon,exact_official_string
1580,ギガスティックランス,digimon,exact_official_string
1581,シャインオブビー,digimon,exact_official_string
1582,ビーサイクロン,digimon,exact_official_string
1583,魂魄芯撃（こんぱくしんげき）,digimon,exact_official_string
1584,幻刃無痕（げんじんむこん）,digimon,exact_official_string
1585,呼応冥軍（こおうめいぐん）,digimon,exact_official_string
1586,マッハスティンガーＶ（ビクトリー）,digimon,exact_official_string
1587,セブンヘブンズ,digimon,exact_official_string
1588,天竜斬破（てんりゅうざんは）,digimon,exact_official_string
1589,昇竜斬波（しょうりゅうざんぱ）,digimon,exact_official_string
1590,咬竜斬刃（こうりゅうざんば）,digimon,exact_official_string
1591,ビフロスト,digimon,exact_official_string
1592,オーディンズブレス,digimon,exact_official_string
1593,ホーリーエスパーダ,digimon,exact_official_string
1594,ヘブンズリッパー,digimon,exact_official_string
1595,ソニックスラッシュレイン,digimon,exact_official_string
1596,ブループロミネンス,digimon,exact_official_string
1597,天羽々斬（あまのはばきり）,digimon,exact_official_string
1598,八雷神（やくさのいかづち）,digimon,exact_official_string
1599,紅焔（こうえん）,digimon,exact_official_string
1600,ムゲンキャノン,digimon,exact_official_string
1601,アクセルアーム,digimon,exact_official_string
1602,タイムデストロイヤー,digimon,exact_official_string
1603,ズィード砲,digimon,exact_official_string
1604,フルメタルブレイズ,digimon,exact_official_string
1605,ブローバックブレス,digimon,exact_official_string
1606,メガトンハイドロレーザー,digimon,exact_official_string
1607,ジャンボクレーター,digimon,exact_official_string
1608,ジャンボジェッター,digimon,exact_official_string
1609,悟遍路掌（さとりへんろしょう）,digimon,exact_official_string
1610,霊光蜘蛛之糸（れいこうくものいと）,digimon,exact_official_string
1611,怠条真言（たいじょうしんごん）,digimon,exact_official_string
1612,グロリアスバースト,digimon,exact_official_string
1613,シャイニングブラスト,digimon,exact_official_string
1614,ジオグレイソード,digimon,exact_official_string
1615,ハング・オン・デス,digimon,exact_official_string
1616,霧幻（むげん）,digimon,exact_official_string
1617,轍剣成敗（てっけんせいばい）,digimon,exact_official_string
1618,シュベルトガイスト,digimon,exact_official_string
1619,アウスジェネリクス,digimon,exact_official_string
1620,打首獄門,digimon,exact_official_string
1621,十文字斬り,digimon,exact_official_string
1622,飯綱（いづな）,digimon,exact_official_string
1623,ネイルクラッシャー,digimon,exact_official_string
1624,髑髏乱舞（どくろらんぶ),digimon,exact_official_string
1625,カイザーフェニックス,digimon,exact_official_string
1626,ミスティックブレイク,digimon,exact_official_string
1627,エンド・ワルツ,digimon,exact_official_string
1628,ゴッドブレス,digimon,exact_official_string
1629,エクリプスフィンガー,digimon,exact_official_string
1630,カリュドーンアルクス,digimon,exact_official_string
1631,スーパーソニックボイス,digimon,exact_official_string
1632,デストロイドクラッシュ,digimon,exact_official_string
1633,クリスタルレボリューション,digimon,exact_official_string
1634,アイオブザゴーゴン,digimon,exact_official_string
1635,グランキラー,digimon,exact_official_string
1636,グランディスシザー,digimon,exact_official_string
1637,ディメンションシザー,digimon,exact_official_string
1638,ザ・キー,digimon,exact_official_string
1639,ギュプト粒子砲,digimon,exact_official_string
1640,ルーインブラスト(破滅の爆薬),digimon,exact_official_string
1641,黄獣偃月刀（きじゅうえんげつとう）,digimon,exact_official_string
1642,獣狼大回転（じゅうろうだいかいてん),digimon,exact_official_string
1643,激・氷月牙（げき ひょうげつが）,digimon,exact_official_string
1644,ハートブレイカー,digimon,exact_official_string
1645,クィーンスタンプ,digimon,exact_official_string
1646,クィーンスティック,digimon,exact_official_string
1647,チェックメイト,digimon,exact_official_string
1648,キングスティック,digimon,exact_official_string
1649,キングダッシュ,digimon,exact_official_string
1650,サルしばい,digimon,exact_official_string
1651,ダイナ・キャノン,digimon,exact_official_string
1652,グレネードストーム,digimon,exact_official_string
1653,ギガシーデストロイヤー,digimon,exact_official_string
1654,スカイウェーブ,digimon,exact_official_string
1655,鉄拳制裁,digimon,exact_official_string
1656,地神！神鳴！神馳！親父！（じしん！かみなり！かじ！おやじ！）,digimon,exact_official_string
1657,ちゃぶ台返し,digimon,exact_official_string
1658,ブラックレクイエム,digimon,exact_official_string
1659,デッドスクリーム,digimon,exact_official_string
1660,覇王両断剣,digimon,exact_official_string
1661,オーロラブラスター,digimon,exact_official_string
1662,ダークプロミネンス,digimon,exact_official_string
1663,ハイパームゲンキャノン,digimon,exact_official_string
1664,カオスクラッシャー,digimon,exact_official_string
1665,スーパージェノサイドアタック,digimon,exact_official_string
1666,デモンズディザスター,digimon,exact_official_string
1667,ジュデッカプリズン,digimon,exact_official_string
1668,燐火斬（りんかざん）,digimon,exact_official_string
1669,ガイアリアクター,digimon,exact_official_string
1670,燐火撃（りんかげき）,digimon,exact_official_string
1671,オールデリート,digimon,exact_official_string
1672,エデンズジャベリン,digimon,exact_official_string
1673,セフィロートクリスタル,digimon,exact_official_string
1674,コズミックレイ,digimon,exact_official_string
1675,オーラーティオ・グランディオロクア,digimon,exact_official_string
1676,カテドラール,digimon,exact_official_string
1677,グラドゥス,digimon,exact_official_string
1678,永世竜王刃（えいせいりゅうおうじん）,digimon,exact_official_string
1679,黄鎧（おうがい）,digimon,exact_official_string
1680,ラプラスの魔,digimon,exact_official_string
1681,エルダーサイン,digimon,exact_official_string
1682,フリージングブリザード,digimon,exact_official_string
1683,グレートスノープロー,digimon,exact_official_string
1684,グレイト・メイルストローム,digimon,exact_official_string
1685,クリスタルビロー,digimon,exact_official_string
1686,アトミックボンバー,digimon,exact_official_string
1687,スーパーノヴァ,digimon,exact_official_string
1688,カラミティサンダー,digimon,exact_official_string
1689,テラブラスター,digimon,exact_official_string
1690,エペイオスギミック,digimon,exact_official_string
1691,サプライズキャノン,digimon,exact_official_string
1692,ダークブラスト,digimon,exact_official_string
1693,ネクロエクリプス,digimon,exact_official_string
1694,ガイアトルネード,digimon,exact_official_string
1695,オメガバースト,digimon,exact_official_string
1696,シャープネスクレイモア,digimon,exact_official_string
1697,アブソリュート・ゼロ,digimon,exact_official_string
1698,ストームゲイザー,digimon,exact_official_string
1699,レインボーシンフォニー,digimon,exact_official_string
1700,ゴールデンロード,digimon,exact_official_string
1701,メテオアースクエイク,digimon,exact_official_string
1702,ジャイアントニッパー,digimon,exact_official_string
1703,アヴァロンズゲート,digimon,exact_official_string
1704,ペンドラゴンズグローリー,digimon,exact_official_string
1705,ドラゴニックインパクト,digimon,exact_official_string
1706,ピンポイントウェポンワークス,digimon,exact_official_string
1707,アプロプリエートワークス,digimon,exact_official_string
1708,ボンバーアート,digimon,exact_official_string
1709,ガイアフォース,digimon,exact_official_string
1710,ブレイブトルネード,digimon,exact_official_string
1711,ヴェノムインフューズ,digimon,exact_official_string
1712,ヒーリングセラピー,digimon,exact_official_string
1713,ＬＯＶＥＹＯＵ,digimon,exact_official_string
1714,ピースファンタジア,digimon,exact_official_string
1715,パージシャイン,digimon,exact_official_string
1716,オーロラアンジュレーション,digimon,exact_official_string
1717,フェンリルソード,digimon,exact_official_string
1718,アウルヴァンディルの矢,digimon,exact_official_string
1719,アークティックブリザード,digimon,exact_official_string
1720,ミョルニル,digimon,exact_official_string
1721,パワーウォーター,digimon,exact_official_string
1722,ブレイズパワー,digimon,exact_official_string
1723,テラハイドロブレス,digimon,exact_official_string
1724,シャインブレイカー,digimon,exact_official_string
1725,オメガブレード,digimon,exact_official_string
1726,クリスタルの破片,digimon,exact_official_string
1727,巨大なクリスタル,digimon,exact_official_string
1728,自己修復,digimon,exact_official_string
1729,究極戦刃王竜剣,digimon,exact_official_string
1730,聖剣グレイダルファー,digimon,exact_official_string
1731,デジタライズ・オブ・ソウル,digimon,exact_official_string
1732,アルティメットブラスト,digimon,exact_official_string
1733,アルティメットクエイク,digimon,exact_official_string
1734,テラバイトディザスター,digimon,exact_official_string
1735,ディストーションライン,digimon,exact_official_string
1736,ブルートフォース,digimon,exact_official_string
1737,ソルブラスター,digimon,exact_official_string
1738,フォイボス・ブロウ,digimon,exact_official_string
1739,アロー・オブ・アポロ,digimon,exact_official_string
1740,暗黒(ダークネスゾーン),digimon,exact_official_string
1741,ピラミッドパワー,digimon,exact_official_string
1742,アメミット,digimon,exact_official_string
1743,ブラックレイン,digimon,exact_official_string
1744,ミザリーバレットレイン,digimon,exact_official_string
1745,デストラクショントリッガー,digimon,exact_official_string
