species_id,source_kind,source_id,name_ja,level_or_grade,official_type,official_attribute,base_hp,base_attack,base_defense,base_speed,base_sp_attack,base_sp_defense,battle_type_1,battle_type_2,catch_rate,exp_yield,growth_rate,ability_1,ability_2,ability_hidden,height,weight,evolution_status,graphics_status,cry_status,runtime_status
731,digimon,holydramon,ホーリードラモン,究極体,聖竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
732,digimon,hououmon,ホウオウモン,究極体,聖獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
733,digimon,belphemonragemode,ベルフェモン：レイジモード,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
734,digimon,belphemonsleepmode,ベルフェモン：スリープモード,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
735,digimon,beelzebumonblastmode,ベルゼブモン：ブラストモード,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
736,digimon,beelzebumon,ベルゼブモン,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
737,digimon,beelstarmon,ベルスターモン,究極体,魔人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
738,digimon,belialvamdemon,ベリアルヴァンデモン,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
739,digimon,heraklekabuterimon,ヘラクルカブテリモン,究極体,昆虫型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
740,digimon,plesiomon,プレシオモン,究極体,首長竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
741,digimon,breakdramon,ブレイクドラモン,究極体,機竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
742,digimon,princemamemon,プリンスマメモン,究極体,突然変異型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
743,digimon,blitzgreymon,ブリッツグレイモン,究極体,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
744,digimon,blacksaintgalgomon,ブラックセントガルゴモン,究極体,マシーン型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
745,digimon,blackwargreymon,ブラックウォーグレイモン,究極体,竜人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
746,digimon,platinumnumemon,プラチナヌメモン,究極体,突然変異型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
747,digimon,pukumon,プクモン,究極体,突然変異型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
748,digimon,fujinmon,フウジンモン,究極体,マシーン型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
749,digimon,huanglongmon,ファンロンモン,究極体,神獣型,NO DATA,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
750,digimon,pharaohmon,ファラオモン,究極体,魔人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
751,digimon,pinochimon,ピノッキモン,究極体,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
752,digimon,victorygreymon,ビクトリーグレイモン,究極体,竜人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
753,digimon,piemon,ピエモン,究極体,魔人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
754,digimon,bancholeomon,バンチョーレオモン,究極体,獣人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
755,digimon,banchomamemon,バンチョーマメモン,究極体,突然変異型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
756,digimon,banchostingmon,バンチョースティングモン,究極体,昆虫型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
757,digimon,barbamon,バルバモン,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
758,digimon,parasimon,パラサイモン,究極体,寄生型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
759,digimon,babamon,ババモン,究極体,エンシェント型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
760,digimon,baihumon,バイフーモン,究極体,聖獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
761,digimon,hiandromon,ハイアンドロモン,究極体,サイボーグ型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
762,digimon,neptunemon,ネプトゥーンモン,究極体,神人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
763,digimon,dorugoramon,ドルゴラモン,究極体,獣竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
764,digimon,duftmonleopardmode,ドゥフトモン：レオパルドモード,究極体,聖騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
765,digimon,duftmon,ドゥフトモン,究極体,聖騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
766,digimon,durandamon,デュランダモン,究極体,聖剣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
767,digimon,dynasmon,デュナスモン,究極体,聖騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
768,digimon,dukemoncrimsonmode,デュークモン：クリムゾンモード,究極体,聖騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
769,digimon,dukemon,デュークモン,究極体,聖騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
770,digimon,devitamamon,デビタマモン,究極体,突然変異型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
771,digimon,deathmon-black,デスモン（黒）,究極体,魔王型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
772,digimon,deathmon,デスモン,究極体,魔王型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
773,digimon,death-x-mon,デクスモン,究極体,解析不能,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
774,digimon,demon,デーモン,究極体,魔王型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
775,digimon,death-x-dorugoramon,デクスドルゴラモン,究極体,アンデッド型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
776,digimon,dinorexmon,ディノレクスモン,究極体,恐竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
777,digimon,dinotigermon,ディノタイガモン,究極体,古代獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
778,digimon,diablomon,ディアボロモン,究極体,種族不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
779,digimon,dianamon,ディアナモン,究極体,神人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
780,digimon,qinglongmon,チンロンモン,究極体,聖竜型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
781,digimon,darkdramon,ダークドラモン,究極体,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
782,digimon,tyrantkabuterimon,タイラントカブテリモン,究極体,昆虫型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
783,digimon,titamon,タイタモン,究極体,神人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
784,digimon,tigervespamon,タイガーヴェスパモン,究極体,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
785,digimon,saintgalgomon,セントガルゴモン,究極体,マシーン型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
786,digimon,seraphimon,セラフィモン,究極体,熾天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
787,digimon,slayerdramon,スレイヤードラモン,究極体,竜人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
788,digimon,sleipmon,スレイプモン,究極体,聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
789,digimon,slashangemon,スラッシュエンジェモン,究極体,能天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
790,digimon,spinomon,スピノモン,究極体,恐竜型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
791,digimon,susanoomon,スサノオモン,究極体,神人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
792,digimon,skullmammon,スカルマンモン,究極体,アンデッド型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
793,digimon,zhuqiaomon,スーツェーモン,究極体,聖鳥型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
794,digimon,suijinmon,スイジンモン,究極体,マシーン型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
795,digimon,zeedmillenniumon,ズィードミレニアモン,究極体,邪神型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
796,digimon,zdgarurumon,ズィードガルルモン,究極体,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
797,digimon,jumbogamemon,ジャンボガメモン,究極体,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
798,digimon,justimon,ジャスティモン：アクセルアーム,究極体,サイボーグ型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
799,digimon,shakamon,シャカモン,究極体,如来型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
800,digimon,shinegreymonburstmode,シャイングレイモン：バーストモード,究極体,光竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
801,digimon,shinegreymon,シャイングレイモン,究極体,光竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
802,digimon,jijimon,ジジモン,究極体,エンシェント型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
803,digimon,xuanwumon,シェンウーモン,究極体,聖獣型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
804,digimon,jesmon,ジエスモン,究極体,聖騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
805,digimon,zanbamon,ザンバモン,究極体,魔人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
806,digimon,sakuyamon:mikomode,サクヤモン：巫女モード,究極体,神人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
807,digimon,sakuyamon,サクヤモン,究極体,神人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
808,digimon,saberleomon,サーベルレオモン,究極体,古代獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
809,digimon,goddramon,ゴッドドラモン,究極体,聖竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
810,digimon,gokumon,ゴクモン,究極体,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
811,digimon,cherubimon-vice,ケルビモン（悪）,究極体,智天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
812,digimon,cherubimon,ケルビモン（善）,究極体,智天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
813,digimon,crossmon,クロスモン,究極体,巨鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
814,digimon,craniummon,クレニアムモン,究極体,聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
815,digimon,gracenovamon,グレイスノヴァモン,究極体,銀河型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
816,digimon,griffomon,グリフォモン,究極体,幻獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
817,digimon,grandlocomon,グランドロコモン,究極体,マシーン型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
818,digimon,granddracumon,グランドラクモン,究極体,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
819,digimon,grandiskuwagamon,グランディスクワガーモン,究極体,昆虫型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
820,digimon,grankuwagamon,グランクワガーモン,究極体,昆虫型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
821,digimon,clavisangemon,クラヴィスエンジェモン,究極体,力天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
822,digimon,kuzuhamon,クズハモン,究極体,神人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
823,digimon,quartzmon,クオーツモン,究極体,種族不明,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
824,digimon,cresgarurumon,クーレスガルルモン,究極体,獣騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
825,digimon,queenchessmon,クイーンチェスモン,究極体,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
826,digimon,kingchessmon,キングチェスモン,究極体,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
827,digimon,kingetemon,キングエテモン,究極体,パペット型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
828,digimon,cannondramon,キャノンドラモン,究極体,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
829,digimon,gigaseadramon,ギガシードラモン,究極体,サイボーグ型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
830,digimon,gankoomon,ガンクゥモン,究極体,聖騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
831,digimon,gulfmon,ガルフモン,究極体,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
832,digimon,chaosmonvaldurarm,カオスモン：ヴァロドゥルアーム,究極体,特異型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
833,digimon,chaosmon,カオスモン,究極体,特異型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
834,digimon,chaosdramon-x,カオスドラモン（X抗体）,究極体,マシーン型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
835,digimon,chaosdramon,カオスドラモン,究極体,マシーン型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
836,digimon,chaosdukemon,カオスデュークモン,究極体,暗黒騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
837,digimon,gaioumon,ガイオウモン,究極体,竜人型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
838,digimon,omegamon-alter-s,オメガモン Alter-S,究極体,聖騎士型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
839,digimon,omegamon-x,オメガモン（X抗体）,究極体,聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
840,digimon,omegamon,オメガモン,究極体,聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
841,digimon,ofanimonfalldownmode,オファニモン：フォールダウンモード,究極体,堕天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
842,digimon,ofanimon,オファニモン,究極体,座天使型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
843,digimon,ornismon,オニスモン,究極体,古代鳥型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
844,digimon,ogudomon,オグドモン,究極体,化身型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
845,digimon,ouryumon,オウリュウモン,究極体,獣竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
846,digimon,ancientwisetmon,エンシェントワイズモン,究極体,古代突然変異型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
847,digimon,ancientmegatheriumon,エンシェントメガテリウモン,究極体,古代獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
848,digimon,ancientmermaimon,エンシェントマーメイモン,究極体,古代水棲獣人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
849,digimon,ancientvolcamon,エンシェントボルケーモン,究極体,古代鉱物型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
850,digimon,ancientbeatmon,エンシェントビートモン,究極体,古代昆虫型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
851,digimon,ancienttroiamon,エンシェントトロイアモン,究極体,古代植物型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
852,digimon,ancientsphinkmon,エンシェントスフィンクモン,究極体,古代幻獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
853,digimon,ancientgreymon,エンシェントグレイモン,究極体,古代竜型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
854,digimon,ancientgarurumon,エンシェントガルルモン,究極体,古代獣型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
855,digimon,ancientirismon,エンシェントイリスモン,究極体,古代鳥人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
856,digimon,eldoradimon,エルドラディモン,究極体,突然変異型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
857,digimon,examon,エグザモン,究極体,聖騎士型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
858,digimon,vulcanusmon,ウルカヌスモン,究極体,神人型,データ,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
859,digimon,wargreymon,ウォーグレイモン,究極体,竜人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
860,digimon,venomvamdemon,ヴェノムヴァンデモン,究極体,魔獣型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
861,digimon,venusmon,ウェヌスモン,究極体,神人型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
862,digimon,valdurmon,ヴァロドゥルモン,究極体,聖鳥型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
863,digimon,valkyrimon,ヴァルキリモン,究極体,戦士型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
864,digimon,vikemon,ヴァイクモン,究極体,獣人型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
865,digimon,ebemon,イーバモン,究極体,サイボーグ型,ウィルス,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
866,digimon,ageisdramon,イージスドラモン,究極体,サイボーグ型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
867,digimon,imperialdramonfightermode,インペリアルドラモン：ファイターモード,究極体,古代竜人型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
868,digimon,imperialdramonpaladinmode,インペリアルドラモン：パラディンモード,究極体,古代聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
869,digimon,imperialdramondragonmode,インペリアルドラモン：ドラゴンモード,究極体,古代竜型,フリー,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
870,digimon,yggdrasill7d6,イグドラシル＿７Ｄ６,究極体,９０００型,不明,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
871,digimon,ulforcevdramon,アルフォースブイドラモン,究極体,聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
872,digimon,alphamon:ouryuken,アルファモン：王竜剣,究極体,NO DATA,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
873,digimon,alphamon,アルファモン,究極体,聖騎士型,ワクチン,,,,,,,,,,,,,,,,,unresolved_source_required,unresolved_asset_required,unresolved_asset_required,blocked_missing_battle_parameters
