dm_technique_id,emerald_runtime_move_id,name_ja,first_source_kind,mapping_status
1047,1981,デュエルエッジフロージョン,digimon,exact_official_string
1048,1982,バレエガン,digimon,exact_official_string
1049,1983,ウィスレン,digimon,exact_official_string
1050,1984,エンド・オブ・ザ・ワールド,digimon,exact_official_string
1051,1985,マグナヴィジビリティ,digimon,exact_official_string
1052,1986,サモン・アポカリプス,digimon,exact_official_string
1053,1987,ラプターグラップル,digimon,exact_official_string
1054,1988,クラッシュチャージ,digimon,exact_official_string
1055,1989,天波返し（てんばがえし）,digimon,exact_official_string
1056,1990,漢癪ダスト（かんしゃくダスト）,digimon,exact_official_string
1057,1991,世堀クロードリル（よぼりクロードリル）,digimon,exact_official_string
1058,1992,インフェルノディバイド,digimon,exact_official_string
1059,1993,サーベラスイレイズ,digimon,exact_official_string
1060,1994,トイフレイム,digimon,exact_official_string
1061,1995,アストロボンバー,digimon,exact_official_string
1062,1996,ダイナマイトソウル,digimon,exact_official_string
1063,1997,甕布都神（ミカフツノカミ）,digimon,exact_official_string
1064,1998,羽黒（ハグロ）,digimon,exact_official_string
1065,1999,リザードダンス,digimon,exact_official_string
1066,2000,ヴァイスシュピラーレ,digimon,exact_official_string
1067,2001,シュバルツナーゲル,digimon,exact_official_string
1068,2002,デルブリッツ,digimon,exact_official_string
1069,2003,プラッツェンクロイツ,digimon,exact_official_string
1070,2004,ゲヴァルトシュベルマー,digimon,exact_official_string
1071,2005,ライトニングシャワー,digimon,exact_official_string
1072,2006,サンダースラッシュ,digimon,exact_official_string
1073,2007,サークレットディフェンス,digimon,exact_official_string
1074,2008,フォルムタラニス,digimon,exact_official_string
1075,2009,パーホルス,digimon,exact_official_string
1076,2010,グレンストーム,digimon,exact_official_string
1077,2011,ブラストスマッシュ,digimon,exact_official_string
1078,2012,ヴォルケニック・フレア,digimon,exact_official_string
1079,2013,グライドブレイズ,digimon,exact_official_string
1080,2014,メルダイナー,digimon,exact_official_string
1081,2015,ワイルドブラスト,digimon,exact_official_string
1082,2016,フェルトメイド,digimon,exact_official_string
1083,2017,ホーリーディザイア,digimon,exact_official_string
1084,2018,ダークディスパイア,digimon,exact_official_string
1085,2019,カオスディグレイド,digimon,exact_official_string
1086,2020,パラズィヴァルツァー,digimon,exact_official_string
1087,2021,クオーツィオーネ,digimon,exact_official_string
1088,2022,ライトニングバスター,digimon,exact_official_string
1089,2023,ロケットメッサー,digimon,exact_official_string
1090,2024,フリスビッカー,digimon,exact_official_string
1091,2025,アサルトクロー,digimon,exact_official_string
1092,2026,グレイトフレイム,digimon,exact_official_string
1093,2027,アースタンプ,digimon,exact_official_string
1094,2028,超低速一文字斬り,digimon,exact_official_string
1095,2029,超高速一文字斬り,digimon,exact_official_string
1096,2030,ウォルレーキ,digimon,exact_official_string
1097,2031,カンカン,digimon,exact_official_string
1098,2032,コッツン,digimon,exact_official_string
1099,2033,メディテーションキュア,digimon,exact_official_string
1100,2034,マントラチャント,digimon,exact_official_string
1101,2035,シャットクロー,digimon,exact_official_string
1102,2036,トリコベゾアール,digimon,exact_official_string
1103,2037,エクススクラッチ,digimon,exact_official_string
1104,2038,ジェットアロー,digimon,exact_official_string
1105,2039,クラッシュシンフォニー,digimon,exact_official_string
1106,2040,プチフレイム,digimon,exact_official_string
1107,2041,プラズマクラック,digimon,exact_official_string
1108,2042,ロケットバンカー,digimon,exact_official_string
1109,2043,ガルルソード,digimon,exact_official_string
1110,2044,グレイキャノン,digimon,exact_official_string
1111,2045,ガオガトルネード,digimon,exact_official_string
1112,2046,ウィニングナックル,digimon,exact_official_string
1113,2047,ハウリングキャノン,digimon,exact_official_string
1114,2048,ダッシュダブルクロー,digimon,exact_official_string
1115,2049,ガオガハウンド,digimon,exact_official_string
1116,2050,スパイラルブロー,digimon,exact_official_string
1117,2051,スクラッチスマッシュ,digimon,exact_official_string
1118,2052,手裏裏剣（しゅりりんけん）,digimon,exact_official_string
1119,2053,打竹落し（うちたけおとし）,digimon,exact_official_string
1120,2054,弾丸旋風（だんがんせんぷう）,digimon,exact_official_string
1121,2055,絶光衝（ぜっこうしょう）,digimon,exact_official_string
1122,2056,ホーリーショット,digimon,exact_official_string
1123,2057,ジャッジメント,digimon,exact_official_string
1124,2058,ゼロ・ジェネシス,digimon,exact_official_string
1125,2059,ベニアズマ・ストレート,digimon,exact_official_string
1126,2060,ベニアズマ・アッパーカット,digimon,exact_official_string
1127,2061,乱破（らっぱ）,digimon,exact_official_string
1128,2062,水破（すっぱ）,digimon,exact_official_string
1129,2063,突破（とっぱ）,digimon,exact_official_string
1130,2064,火弾,digimon,exact_official_string
1131,2065,水竜,digimon,exact_official_string
1132,2066,風車,digimon,exact_official_string
1133,2067,電閃,digimon,exact_official_string
1134,2068,索敵,digimon,exact_official_string
1135,2069,ナイトストーカー,digimon,exact_official_string
1136,2070,ラブポイズン,digimon,exact_official_string
1137,2071,ファイナルストライクロール,digimon,exact_official_string
1138,2072,マッドネスメリーゴーランドＤＸ,digimon,exact_official_string
1139,2073,サイバーギガンティックランチャー,digimon,exact_official_string
1140,2074,コロナル・マス・エジェクション,digimon,exact_official_string
1141,2075,プラズマキャノン,digimon,exact_official_string
1142,2076,ナイトホーク,digimon,exact_official_string
1143,2077,トライデントテール,digimon,exact_official_string
1144,2078,強羅打雷銃（ゴウラダライガン）,digimon,exact_official_string
1145,2079,超力鳴動破（チョウリキメイドウハ）,digimon,exact_official_string
1146,2080,魔重力呪縛陣（まじゅうりょくじゅばくじん）,digimon,exact_official_string
1147,2081,The Lion Sleeps Tonight,digimon,exact_official_string
1148,2082,Lion Heart,digimon,exact_official_string
1149,2083,獣王堕拳,digimon,exact_official_string
1150,2084,腐毒爪,digimon,exact_official_string
1151,2085,ボンバーヘッド,digimon,exact_official_string
1152,2086,ファイヤーワークスレボリューション,digimon,exact_official_string
1153,2087,デス・ザ・キャノン,digimon,exact_official_string
1154,2088,ダイアモンドマシンガン,digimon,exact_official_string
1155,2089,ダイアモンドヘッジホッグ,digimon,exact_official_string
1156,2090,プリズムフラッシュ,digimon,exact_official_string
1157,2091,クリスタルブレス,digimon,exact_official_string
1158,2092,ライトニングシュート,digimon,exact_official_string
1159,2093,ライトニングオーバーヘッド,digimon,exact_official_string
1160,2094,悪夢の泡,digimon,exact_official_string
1161,2095,チンチクリン,digimon,exact_official_string
1162,2096,シュガープラム,digimon,exact_official_string
1163,2097,ホーンブレイカー,digimon,exact_official_string
1164,2098,へヴィスピーカー,digimon,exact_official_string
1165,2099,ガムロール,digimon,exact_official_string
1166,2100,トランスデリバリー,digimon,exact_official_string
1167,2101,アストラルスナッチャー,digimon,exact_official_string
1168,2102,スカーレットブラッドワイン,digimon,exact_official_string
1169,2103,インビジブルスネークアイズ,digimon,exact_official_string
1170,2104,電影烈破（でんえいれっぱ）,digimon,exact_official_string
1171,2105,光電殺法之陣（こうでんさっぽうのじん）,digimon,exact_official_string
1172,2106,癒天光(いてんこう）,digimon,exact_official_string
1173,2107,業火弾（ごうかだん）,digimon,exact_official_string
1174,2108,爆水竜（ばくすいりゅう）,digimon,exact_official_string
1175,2109,暴風車（ぼうふうしゃ）,digimon,exact_official_string
1176,2110,雷電閃（らいでんじん）,digimon,exact_official_string
1177,2111,瞬索敵（しゅんさくてき）,digimon,exact_official_string
1178,2112,カミウチ,digimon,exact_official_string
1179,2113,ギルティッシュ,digimon,exact_official_string
1180,2114,リークインフォメーション,digimon,exact_official_string
1181,2115,ナイトメアレイド,digimon,exact_official_string
1182,2116,ブラッディストリームグレイド,digimon,exact_official_string
1183,2117,ギャディアックレイド,digimon,exact_official_string
1184,2118,ドンドコ音頭,digimon,exact_official_string
1185,2119,乱れ打ちラッシュ,digimon,exact_official_string
1186,2120,極め太鼓,digimon,exact_official_string
1187,2121,漢魂乱れ太鼓,digimon,exact_official_string
1188,2122,ラウディドラマー,digimon,exact_official_string
1189,2123,ドリルバスター,digimon,exact_official_string
1190,2124,ドルルトルネード,digimon,exact_official_string
1191,2125,ドリルブレーダー,digimon,exact_official_string
1192,2126,タイラントコルブラント,digimon,exact_official_string
1193,2127,バーニング・ザ・ドラゴン,digimon,exact_official_string
1194,2128,ドラゴンブレストニックファイア,digimon,exact_official_string
1195,2129,ハラショーアタック,digimon,exact_official_string
1196,2130,デスマーチ,digimon,exact_official_string
1197,2131,エアスライサー,digimon,exact_official_string
1198,2132,アクアレジア,digimon,exact_official_string
1199,2133,アクアレイジ,digimon,exact_official_string
1200,2134,デッカードランチャー,digimon,exact_official_string
1201,2135,スモーキーファング,digimon,exact_official_string
1202,2136,ヘビーテイルフック,digimon,exact_official_string
1203,2137,プラズマデッカードランチャー,digimon,exact_official_string
1204,2138,メイルバードランチャー,digimon,exact_official_string
1205,2139,テラデストロイヤー,digimon,exact_official_string
1206,2140,ファイナルスパーク,digimon,exact_official_string
1207,2141,マンティスダンス,digimon,exact_official_string
1208,2142,スモーキンブギ,digimon,exact_official_string
1209,2143,チューチュー・ツイッター,digimon,exact_official_string
1210,2144,チンチクリンリン,digimon,exact_official_string
1211,2145,プチシュガープラム,digimon,exact_official_string
1212,2146,ファイナルチクリモン,digimon,exact_official_string
1213,2147,コンペートーハンマー,digimon,exact_official_string
1214,2148,ブンブン拳,digimon,exact_official_string
1215,2149,ガンバルカン,digimon,exact_official_string
1216,2150,ブー・スト・アタック,digimon,exact_official_string
1217,2151,壱の太刀,digimon,exact_official_string
1218,2152,弐の太刀,digimon,exact_official_string
1219,2153,参の太刀,digimon,exact_official_string
1220,2154,タネガシマ,digimon,exact_official_string
1221,2155,鬼神突,digimon,exact_official_string
1222,2156,星割り,digimon,exact_official_string
1223,2157,ゴッドオブデススナッチャー,digimon,exact_official_string
1224,2158,バルフィアイズ,digimon,exact_official_string
1225,2159,エターナルダークメア,digimon,exact_official_string
1226,2160,ツインスピア,digimon,exact_official_string
1227,2161,ショルダーブレード,digimon,exact_official_string
1228,2162,こめっとランチャー,digimon,exact_official_string
1229,2163,ゼニナゲ,digimon,exact_official_string
1230,2164,ポイゾナスフォース,digimon,exact_official_string
1231,2165,ハイドロプレッシャー,digimon,exact_official_string
1232,2166,ビードラウン,digimon,exact_official_string
1233,2167,タイガータイフーン（真の姿時）,digimon,exact_official_string
1234,2168,クラッシュブーム,digimon,exact_official_string
1235,2169,ウィングエッジ,digimon,exact_official_string
1236,2170,ランダムレーザー,digimon,exact_official_string
1237,2171,ウィッシュアポンアスター,digimon,exact_official_string
1238,2172,アックスライダー,digimon,exact_official_string
1239,2173,ストームアックス,digimon,exact_official_string
1240,2174,キバブレイバー,digimon,exact_official_string
1241,2175,スピアニードル,digimon,exact_official_string
1242,2176,ブレストアイ・ウィンク,digimon,exact_official_string
1243,2177,ルナティックスラッシュ,digimon,exact_official_string
1244,2178,ガイアマジッカー,digimon,exact_official_string
1245,2179,霞隠,digimon,exact_official_string
1246,2180,葉隠,digimon,exact_official_string
1247,2181,ドルルキャノン,digimon,exact_official_string
1248,2182,スターブレイド,digimon,exact_official_string
1249,2183,エアシューター,digimon,exact_official_string
1250,2184,プラズマブラスター,digimon,exact_official_string
1251,2185,バーストダッシュストリーム,digimon,exact_official_string
1252,2186,メテオバスターアタック,digimon,exact_official_string
1253,2187,メテオインパクト,digimon,exact_official_string
1254,2188,カオスフレア,digimon,exact_official_string
1255,2189,スターズブレイドセレストライク,digimon,exact_official_string
1256,2190,ハイアドモスフェリックプレッシャー,digimon,exact_official_string
1257,2191,バーニングスタースラッシャー,digimon,exact_official_string
1258,2192,マックアロー,digimon,exact_official_string
1259,2193,ホーンブレイカーDX,digimon,exact_official_string
1260,2194,バディブラスター,digimon,exact_official_string
1261,2195,アームバンカー,digimon,exact_official_string
1262,2196,オプティックレーザー,digimon,exact_official_string
1263,2197,ミヤバルカン,digimon,exact_official_string
1264,2198,トライデントジャスファング,digimon,exact_official_string
1265,2199,ハイパーロックマグナム,digimon,exact_official_string
1266,2200,エレキバスタークロス,digimon,exact_official_string
1267,2201,ビクトライズ・バンキング,digimon,exact_official_string
1268,2202,ブレイブビートロックダブルクロス,digimon,exact_official_string
1269,2203,ハートブレイクショット,digimon,exact_official_string
1270,2204,セクシーダイナマイツ,digimon,exact_official_string
1271,2205,ウロボロスゲート,digimon,exact_official_string
1272,2206,スパイシーハードラヴ,digimon,exact_official_string
1273,2207,トライデントファング,digimon,exact_official_string
1274,2208,デストロイスマッシャー,digimon,exact_official_string
1275,2209,ジークフレイム,digimon,exact_official_string
1276,2210,プラズマレールガン,digimon,exact_official_string
1277,2211,ファイナルストライクス,digimon,exact_official_string
1278,2212,スナイプヘッドショット,digimon,exact_official_string
1279,2213,ボウカッター,digimon,exact_official_string
1280,2214,フットショット,digimon,exact_official_string
1281,2215,アローランス,digimon,exact_official_string
1282,2216,タービュランスアロー,digimon,exact_official_string
1283,2217,ザ・ワールドショット,digimon,exact_official_string
1284,2218,ギガスクリーム,digimon,exact_official_string
1285,2219,サウンドフィニッシュ,digimon,exact_official_string
1286,2220,イレイザークロー,digimon,exact_official_string
1287,2221,グラットンファング,digimon,exact_official_string
1288,2222,サイバーブレーダー,digimon,exact_official_string
1289,2223,デスディバイダー,digimon,exact_official_string
1290,2224,イッチ・ダン・ケツ,digimon,exact_official_string
1291,2225,￥UE-N,digimon,exact_official_string
1292,2226,ブラスターテイル,digimon,exact_official_string
1293,2227,ホーンストライク,digimon,exact_official_string
1294,2228,オクタグラビティ,digimon,exact_official_string
1295,2229,ハイグラビティープレッシャー,digimon,exact_official_string
1296,2230,グラビティー・バン,digimon,exact_official_string
1297,2231,キズナオール,digimon,exact_official_string
1298,2232,スグナオール,digimon,exact_official_string
1299,2233,ヨクナオール,digimon,exact_official_string
1300,2234,スーパーソニックウェーブ,digimon,exact_official_string
1301,2235,ウルトラソニックウェーブ,digimon,exact_official_string
1302,2236,ランガムブレイク,digimon,exact_official_string
1303,2237,ジャックドハンマー,digimon,exact_official_string
1304,2238,ファイアーボルテクス,digimon,exact_official_string
1305,2239,ゴールドボーリング,digimon,exact_official_string
1306,2240,ゴールドプレス,digimon,exact_official_string
1307,2241,キロフレイム,digimon,exact_official_string
1308,2242,ヘッドストライク,digimon,exact_official_string
1309,2243,デュアルトマホークブーメラン,digimon,exact_official_string
1310,2244,バイキングヴュッフェ,digimon,exact_official_string
1311,2245,エイジオブディスカバリー,digimon,exact_official_string
1312,2246,ドリームカムズトゥルー,digimon,exact_official_string
1313,2247,ヘヴィメタルバルカン,digimon,exact_official_string
1314,2248,ハードロックダマシー,digimon,exact_official_string
1315,2249,ビートスラッシュ,digimon,exact_official_string
1316,2250,ミニミニエカキモン,digimon,exact_official_string
1317,2251,カラフルチェンジ,digimon,exact_official_string
1318,2252,ガラパゴスフィールド,digimon,exact_official_string
1319,2253,ティモニナイザー,digimon,exact_official_string
1320,2254,ファイナルトラベラー,digimon,exact_official_string
1321,2255,スピンカリパー,digimon,exact_official_string
1322,2256,エーヴィッヒ・シュラーフ,digimon,exact_official_string
1323,2257,エントリヒ・メテオール,digimon,exact_official_string
1324,2258,レインストリーム,digimon,exact_official_string
1325,2259,ジェラシーレイン,digimon,exact_official_string
1326,2260,シュバルツ・レールザッツ（黒定理）,digimon,exact_official_string
1327,2261,ロート・クロイツ（赤十字架）,digimon,exact_official_string
1328,2262,コンデンサストーム,digimon,exact_official_string
1329,2263,サンダーレーザー,digimon,exact_official_string
1330,2264,ジェネラスミラー,digimon,exact_official_string
1331,2265,オフセットリフレクター,digimon,exact_official_string
1332,2266,マシンガンデストロイ,digimon,exact_official_string
1333,2267,スターライトベロシティ,digimon,exact_official_string
1334,2268,アルティメットサンダー,digimon,exact_official_string
1335,2269,フィールドデストロイヤー,digimon,exact_official_string
1336,2270,ゾーンデリーター,digimon,exact_official_string
1337,2271,マスターオブダークネス,digimon,exact_official_string
1338,2272,リーフサイクロン,digimon,exact_official_string
1339,2273,サウザンドスパイク,digimon,exact_official_string
1340,2274,リヒトアングリフ,digimon,exact_official_string
1341,2275,ツヴァイハンダー,digimon,exact_official_string
1342,2276,ベビーサラマンダー,digimon,exact_official_string
1343,2277,トールハンマー,digimon,exact_official_string
1344,2278,ミョルニルサンダー,digimon,exact_official_string
1345,2279,アヴァランチステップ,digimon,exact_official_string
1346,2280,グレッチャートルペイド（氷河魚雷）,digimon,exact_official_string
1347,2281,トルナード・ガンバ,digimon,exact_official_string
1348,2282,ロゼオ・テンポラーレ,digimon,exact_official_string
1349,2283,ツララララ～,digimon,exact_official_string
1350,2284,スノーボンバー,digimon,exact_official_string
1351,2285,ガイストアーベント,digimon,exact_official_string
1352,2286,エアオーベルング,digimon,exact_official_string
1353,2287,ブルーハワイデス,digimon,exact_official_string
1354,2288,イチゴデス,digimon,exact_official_string
1355,2289,ランブルブレンドナンバー（１～１０）,digimon,exact_official_string
1356,2290,リヒト・ナーゲル,digimon,exact_official_string
1357,2291,ギルガメッシュスライサー,digimon,exact_official_string
1358,2292,ウィンドオブペイン,digimon,exact_official_string
1359,2293,ジェットビンター,digimon,exact_official_string
1360,2294,ウルトラタービュレンス,digimon,exact_official_string
1361,2295,スネークアイブレイク,digimon,exact_official_string
1362,2296,ジャック・イン・ザ・ボックス,digimon,exact_official_string
1363,2297,アースクェイク,digimon,exact_official_string
1364,2298,ハリケーンボンバー,digimon,exact_official_string
1365,2299,スピードスター,digimon,exact_official_string
1366,2300,ソーラレーザー,digimon,exact_official_string
1367,2301,ネーロコルソ,digimon,exact_official_string
1368,2302,タイタニックチャージ,digimon,exact_official_string
1369,2303,炎龍撃（えんりゅうげき）,digimon,exact_official_string
1370,2304,九頭龍陣（くずりゅうじん）,digimon,exact_official_string
1371,2305,シュヴァルツ・ドンナー,digimon,exact_official_string
1372,2306,シュヴァルツ・ケーニッヒ,digimon,exact_official_string
1373,2307,コロナブラスター,digimon,exact_official_string
1374,2308,フレイムストーム,digimon,exact_official_string
1375,2309,リヒト・ズィーガー,digimon,exact_official_string
1376,2310,ツヴァイ・ズィーガー,digimon,exact_official_string
1377,2311,マシンガン・ダンス（機銃の踊り）,digimon,exact_official_string
1378,2312,ブロッケイドシード（封じ込めの種）,digimon,exact_official_string
1379,2313,ブラフマシル,digimon,exact_official_string
1380,2314,ブラフマストラ,digimon,exact_official_string
1381,2315,バーニングサラマンダー,digimon,exact_official_string
1382,2316,サラマンダーブレイク,digimon,exact_official_string
1383,2317,スピニングカッター,digimon,exact_official_string
1384,2318,サーマルメイン,digimon,exact_official_string
1385,2319,アトミックバースト,digimon,exact_official_string
1386,2320,ライトニングブレード,digimon,exact_official_string
1387,2321,ブルーサンダー,digimon,exact_official_string
1388,2322,一刀両断（イットウリョウダン）,digimon,exact_official_string
1389,2323,クグツの術,digimon,exact_official_string
1390,2324,モルフォンガトリング,digimon,exact_official_string
1391,2325,アイアンプレス,digimon,exact_official_string
1392,2326,ホーンブレード,digimon,exact_official_string
1393,2327,バルーンマイン,digimon,exact_official_string
1394,2328,グローバル・グローブ,digimon,exact_official_string
1395,2329,ブラッドダンス・マラカスバージョン,digimon,exact_official_string
1396,2330,テキーラナックル,digimon,exact_official_string
1397,2331,マッハインパルス,digimon,exact_official_string
1398,2332,テンペストウィング,digimon,exact_official_string
1399,2333,ウジャトゲイズ,digimon,exact_official_string
1400,2334,ノーズブラスター,digimon,exact_official_string
1401,2335,ロデオギャロップ,digimon,exact_official_string
1402,2336,シルバーブレイズ,digimon,exact_official_string
1403,2337,シューティングスター,digimon,exact_official_string
1404,2338,リーフホイールカッター,digimon,exact_official_string
1405,2339,ソニックイヤー,digimon,exact_official_string
1406,2340,ナックルファイア,digimon,exact_official_string
1407,2341,ファイアロケット,digimon,exact_official_string
1408,2342,マジックイグニッション,digimon,exact_official_string
1409,2343,ファイヤークラウド,digimon,exact_official_string
1410,2344,マタドールダッシュ,digimon,exact_official_string
1411,2345,フライスパーク,digimon,exact_official_string
1412,2346,ニードルスティンガー,digimon,exact_official_string
1413,2347,ハートナービーム,digimon,exact_official_string
1414,2348,クレイジーソニック,digimon,exact_official_string
1415,2349,イヤーランサー,digimon,exact_official_string
1416,2350,レインボーシャワー,digimon,exact_official_string
1417,2351,メテオダンス,digimon,exact_official_string
1418,2352,ポイズンパウダー,digimon,exact_official_string
1419,2353,パラライズスティング,digimon,exact_official_string
1420,2354,スウィートフェロモン,digimon,exact_official_string
1421,2355,ウィンドシーカー,digimon,exact_official_string
1422,2356,デリションクロウ,digimon,exact_official_string
1423,2357,ヘイルマシンガン,digimon,exact_official_string
1424,2358,ペンチカッター,digimon,exact_official_string
1425,2359,バブルボム,digimon,exact_official_string
1426,2360,オーシャンストライク,digimon,exact_official_string
1427,2361,ビッグクラック,digimon,exact_official_string
1428,2362,ゴールドラッシュ,digimon,exact_official_string
1429,2363,スピリットブーメラン,digimon,exact_official_string
1430,2364,ヒートストーム,digimon,exact_official_string
1431,2365,タスクドライバー,digimon,exact_official_string
1432,2366,ダウントーネ－ド,digimon,exact_official_string
1433,2367,シェルニードルレイン,digimon,exact_official_string
1434,2368,紅葉おろし,digimon,exact_official_string
1435,2369,草薙,digimon,exact_official_string
1436,2370,フレアバスター,digimon,exact_official_string
1437,2371,プリズムレインボー,digimon,exact_official_string
1438,2372,ウールグレネード,digimon,exact_official_string
1439,2373,スパークウィング,digimon,exact_official_string
1440,2374,サンダーストーム,digimon,exact_official_string
1441,2375,ヒートブレス,digimon,exact_official_string
1442,2376,バックドラフト,digimon,exact_official_string
1443,2377,オキシジェンホーミング,digimon,exact_official_string
1444,2378,サブマリンアタック,digimon,exact_official_string
1445,2379,ジャッジメントアロー,digimon,exact_official_string
1446,2380,ジャミングヘルツ,digimon,exact_official_string
1447,2381,鉄砲（テッポウ）,digimon,exact_official_string
1448,2382,ブイブレスアロー,digimon,exact_official_string
1449,2383,ミスティックベル,digimon,exact_official_string
1450,2384,クレイジークレーン,digimon,exact_official_string
1451,2385,フリーズウェーブ,digimon,exact_official_string
1452,2386,ジャンピングブロー,digimon,exact_official_string
1453,2387,タングウィップ,digimon,exact_official_string
1454,2388,桜吹雪,digimon,exact_official_string
1455,2389,連獅子,digimon,exact_official_string
1456,2390,ホワイトスタチュー,digimon,exact_official_string
1457,2391,バサロクラッシュ,digimon,exact_official_string
1458,2392,マッドバルーンボム,digimon,exact_official_string
1459,2393,ニトロタービンウェーブ,digimon,exact_official_string
1460,2394,オーシャンストローム,digimon,exact_official_string
1461,2395,ミッドナイトクラッチ,digimon,exact_official_string
1462,2396,スパイラルマスカレード,digimon,exact_official_string
1463,2397,アージェントフィアー,digimon,exact_official_string
1464,2398,サーペントキュア,digimon,exact_official_string
1465,2399,サーペントルイン,digimon,exact_official_string
1466,2400,セブンズファンタジア,digimon,exact_official_string
1467,2401,シャリテ,digimon,exact_official_string
1468,2402,アギシャンレーヴル,digimon,exact_official_string
1469,2403,ティファレト,digimon,exact_official_string
1470,2404,ローゼスレイピア,digimon,exact_official_string
1471,2405,フォービドゥンテンプテイション,digimon,exact_official_string
1472,2406,無双天翔翼之陣（むそうてんしょうよくのじん）,digimon,exact_official_string
1473,2407,怒涛闇供喪之舞（どとうやみくものまい）,digimon,exact_official_string
1474,2408,雷光一閃之突（らいこういっせんのつき）,digimon,exact_official_string
1475,2409,スパイラルレイヴンクロウ,digimon,exact_official_string
1476,2410,ブラストウィング,digimon,exact_official_string
1477,2411,烏王丸（ちょうおうまる）,digimon,exact_official_string
1478,2412,ディバインアトーンメント,digimon,exact_official_string
1479,2413,ロストルム,digimon,exact_official_string
1480,2414,カウダ,digimon,exact_official_string
1481,2415,ファントムターバン,digimon,exact_official_string
1482,2416,テラーズクラスター,digimon,exact_official_string
1483,2417,ラストブレス,digimon,exact_official_string
1484,2418,ノウレッジストリーム,digimon,exact_official_string
1485,2419,セファーラジエール,digimon,exact_official_string
1486,2420,マボルト,digimon,exact_official_string
1487,2421,パニッシュジャッジ,digimon,exact_official_string
1488,2422,ワイドプラズメント,digimon,exact_official_string
1489,2423,サウザンドフィスト,digimon,exact_official_string
1490,2424,スピリチャルエンチャント,digimon,exact_official_string
1491,2425,レイジ・オブ・ワイバーン,digimon,exact_official_string
1492,2426,ファイナル・クレスト,digimon,exact_official_string
1493,2427,３Dレイザー,digimon,exact_official_string
1494,2428,マックスパワーバイス,digimon,exact_official_string
1495,2429,アルティメットストリーム,digimon,exact_official_string
1496,2430,バナナスリップ,digimon,exact_official_string
1497,2431,デス・クリスタル,digimon,exact_official_string
1498,2432,ゲヘナ・フレイム,digimon,exact_official_string
1499,2433,∞（ムゲン）キャノン,digimon,exact_official_string
1500,2434,タイムアンリミテッド,digimon,exact_official_string
1501,2435,フルムーンメテオインパクト,digimon,exact_official_string
1502,2436,ファイナルミラージュバースト,digimon,exact_official_string
1503,2437,ルナハーケンスラッシャー,digimon,exact_official_string
1504,2438,ダブルクレセントミラージュ,digimon,exact_official_string
1505,2439,フルムーンブラスター,digimon,exact_official_string
1506,2440,ゲイルクロー,digimon,exact_official_string
1507,2441,ストライクロール,digimon,exact_official_string
1508,2442,マッドネスメリーゴーランド,digimon,exact_official_string
1509,2443,コロナサンクションズ,digimon,exact_official_string
1510,2444,オーシャンラブ,digimon,exact_official_string
1511,2445,バインドレッドトリッガー,digimon,exact_official_string
1512,2446,ハッピーバレットシャワリング,digimon,exact_official_string
1513,2447,ケイオストライアングラー,digimon,exact_official_string
1514,2448,トマホークシュタイナー,digimon,exact_official_string
1515,2449,エターナルナイトメア,digimon,exact_official_string
1516,2450,デススリンガー,digimon,exact_official_string
1517,2451,フライバレット,digimon,exact_official_string
1518,2452,ハリケーンビスショット,digimon,exact_official_string
1519,2453,パンデモニウムフレイム,digimon,exact_official_string
1520,2454,デストロイドラッシュ,digimon,exact_official_string
1521,2455,インフィニティボーリング,digimon,exact_official_string
1522,2456,グラビティプレス,digimon,exact_official_string
1523,2457,プラズマステーク,digimon,exact_official_string
1524,2458,サンダーバーニア,digimon,exact_official_string
1525,2459,エレックガード,digimon,exact_official_string
1526,2460,ジャイアントミサイル,digimon,exact_official_string
1527,2461,バーストショット,digimon,exact_official_string
1528,2462,エクスクレメント,digimon,exact_official_string
1529,2463,プラチナエクスクレメント,digimon,exact_official_string
1530,2464,プラチナバープ,digimon,exact_official_string
1531,2465,ニードルスコール,digimon,exact_official_string
1532,2466,マルトサイクロン,digimon,exact_official_string
1533,2467,クリティカルアーム,digimon,exact_official_string
1534,2468,太極（たいきょく）,digimon,exact_official_string
1535,2469,黄廻（おうかい）,digimon,exact_official_string
1536,2470,ネクロミスト,digimon,exact_official_string
1537,2471,ブリットハンマー,digimon,exact_official_string
1538,2472,ドラモンブレイカー,digimon,exact_official_string
1539,2473,トライデントガイア,digimon,exact_official_string
1540,2474,ビクトリーチャージ,digimon,exact_official_string
1541,2475,トランプ・ソード,digimon,exact_official_string
1542,2476,獅子羅王漸（ししらおうざん）,digimon,exact_official_string
1543,2477,フラッシュバンチョーパンチ,digimon,exact_official_string
1544,2478,護王流伝羅守（ごーるでんらっしゅ）,digimon,exact_official_string
1545,2479,千本爆砕（せんぼんどっかーん）,digimon,exact_official_string
1546,2480,特攻漢弾（ぶっこみおとこだま）,digimon,exact_official_string
1547,2481,ブラッディーフィニッシュ,digimon,exact_official_string
1548,2482,爆雷天,digimon,exact_official_string
1549,2483,レッドバット,digimon,exact_official_string
1550,2484,エレクトリックバインド,digimon,exact_official_string
1551,2485,エンブレスヘイズ,digimon,exact_official_string
1552,2486,金剛（こんごう）,digimon,exact_official_string
1553,2487,アトミック・レイ,digimon,exact_official_string
1554,2488,ボルテックスペネトレート,digimon,exact_official_string
1555,2489,ウェーブオブデプス,digimon,exact_official_string
1556,2490,ブレイブメタル,digimon,exact_official_string
1557,2491,ドルディーン,digimon,exact_official_string
