source_kind,source_id,name_ja,move_order,dm_technique_id,emerald_runtime_move_id,move_ja
digimon,gravimon,グラビモン,1,1294,2228,オクタグラビティ
digimon,gravimon,グラビモン,2,1295,2229,ハイグラビティープレッシャー
digimon,gravimon,グラビモン,3,1296,2230,グラビティー・バン
digimon,cutemon,キュートモン,1,1297,2231,キズナオール
digimon,cutemon,キュートモン,2,1298,2232,スグナオール
digimon,cutemon,キュートモン,3,1299,2233,ヨクナオール
digimon,cutemon,キュートモン,4,1300,2234,スーパーソニックウェーブ
digimon,cutemon,キュートモン,5,1301,2235,ウルトラソニックウェーブ
digimon,gumdramon,ガムドラモン,1,1302,2236,ランガムブレイク
digimon,gumdramon,ガムドラモン,2,1303,2237,ジャックドハンマー
digimon,gumdramon,ガムドラモン,3,1304,2238,ファイアーボルテクス
digimon,ganemon,ガネモン,1,1305,2239,ゴールドボーリング
digimon,ganemon,ガネモン,2,1306,2240,ゴールドプレス
digimon,gaossmon,ガオスモン,1,1307,2241,キロフレイム
digimon,gaossmon,ガオスモン,2,1308,2242,ヘッドストライク
digimon,olegmon,オレーグモン,1,1309,2243,デュアルトマホークブーメラン
digimon,olegmon,オレーグモン,2,1310,2244,バイキングヴュッフェ
digimon,olegmon,オレーグモン,3,1311,2245,エイジオブディスカバリー
digimon,olegmon,オレーグモン,4,1312,2246,ドリームカムズトゥルー
digimon,omegashoutmon,オメガシャウトモン,1,1313,2247,ヘヴィメタルバルカン
digimon,omegashoutmon,オメガシャウトモン,2,1267,2201,ビクトライズ・バンキング
digimon,omegashoutmon,オメガシャウトモン,3,1314,2248,ハードロックダマシー
digimon,omegashoutmon,オメガシャウトモン,4,1315,2249,ビートスラッシュ
digimon,omegashoutmon,オメガシャウトモン,5,809,1743,オメガ・ザ・フュージョン
digimon,ekakimon,エカキモン,1,1316,2250,ミニミニエカキモン
digimon,ekakimon,エカキモン,2,1317,2251,カラフルチェンジ
digimon,iguneetmon,イグニートモン,1,1318,2252,ガラパゴスフィールド
digimon,iguneetmon,イグニートモン,2,1319,2253,ティモニナイザー
digimon,iguneetmon,イグニートモン,3,1320,2254,ファイナルトラベラー
digimon,arresterdramon,アレスタードラモン,1,752,1686,マッハフリッカー
digimon,arresterdramon,アレスタードラモン,2,753,1687,フロッグショット
digimon,arresterdramon,アレスタードラモン,3,1321,2255,スピンカリパー
digimon,arresterdramon,アレスタードラモン,4,755,1689,スパイラルシュレッダー
digimon,arresterdramon,アレスタードラモン,5,756,1690,プリズムギャレット
digimon,louwemon,レーベモン,1,1322,2256,エーヴィッヒ・シュラーフ
digimon,louwemon,レーベモン,2,1323,2257,エントリヒ・メテオール
digimon,ranamon,ラーナモン,1,1324,2258,レインストリーム
digimon,ranamon,ラーナモン,2,1325,2259,ジェラシーレイン
digimon,raihimon,ライヒモン,1,1326,2260,シュバルツ・レールザッツ（黒定理）
digimon,raihimon,ライヒモン,2,1327,2261,ロート・クロイツ（赤十字架）
digimon,rhinokabuterimon,ライノカブテリモン,1,1328,2262,コンデンサストーム
digimon,rhinokabuterimon,ライノカブテリモン,2,1329,2263,サンダーレーザー
digimon,mercuremon,メルキューレモン,1,1330,2264,ジェネラスミラー
digimon,mercuremon,メルキューレモン,2,1331,2265,オフセットリフレクター
digimon,magnagarurumon,マグナガルルモン,1,1332,2266,マシンガンデストロイ
digimon,magnagarurumon,マグナガルルモン,2,1333,2267,スターライトベロシティ
digimon,bolgmon,ボルグモン,1,1334,2268,アルティメットサンダー
digimon,bolgmon,ボルグモン,2,1335,2269,フィールドデストロイヤー
digimon,velgrmon,ベルグモン,1,1336,2270,ゾーンデリーター
digimon,velgrmon,ベルグモン,2,1337,2271,マスターオブダークネス
digimon,petaldramon,ペタルドラモン,1,1338,2272,リーフサイクロン
digimon,petaldramon,ペタルドラモン,2,1339,2273,サウザンドスパイク
digimon,beowolfmon,ベオウルフモン,1,1340,2274,リヒトアングリフ
digimon,beowolfmon,ベオウルフモン,2,1341,2275,ツヴァイハンダー
digimon,flamon,フレイモン,1,1342,2276,ベビーサラマンダー
digimon,blitzmon,ブリッツモン,1,1343,2277,トールハンマー
digimon,blitzmon,ブリッツモン,2,1344,2278,ミョルニルサンダー
digimon,blizzarmon,ブリザーモン,1,1345,2279,アヴァランチステップ
digimon,blizzarmon,ブリザーモン,2,1346,2280,グレッチャートルペイド（氷河魚雷）
digimon,fairimon,フェアリモン,1,1347,2281,トルナード・ガンバ
digimon,fairimon,フェアリモン,2,1348,2282,ロゼオ・テンポラーレ
digimon,chackmon,チャックモン,1,1349,2283,ツララララ～
digimon,chackmon,チャックモン,2,1350,2284,スノーボンバー
digimon,duskmon,ダスクモン,1,1351,2285,ガイストアーベント
digimon,duskmon,ダスクモン,2,1352,2286,エアオーベルング
digimon,daipenmon,ダイペンモン,1,1353,2287,ブルーハワイデス
digimon,daipenmon,ダイペンモン,2,1354,2288,イチゴデス
digimon,sephirothmon,セフィロトモン,1,1355,2289,ランブルブレンドナンバー（１～１０）
digimon,storabimon,ストラビモン,1,1356,2290,リヒト・ナーゲル
digimon,shutumon,シューツモン,1,1357,2291,ギルガメッシュスライサー
digimon,shutumon,シューツモン,2,1358,2292,ウィンドオブペイン
digimon,jetsilphymon,ジェットシルフィーモン,1,1359,2293,ジェットビンター
digimon,jetsilphymon,ジェットシルフィーモン,2,1360,2294,ウルトラタービュレンス
digimon,grottemon,グロットモン,1,1361,2295,スネークアイブレイク
digimon,grottemon,グロットモン,2,1362,2296,ジャック・イン・ザ・ボックス
digimon,gigasmon,ギガスモン,1,1363,2297,アースクェイク
digimon,gigasmon,ギガスモン,2,1364,2298,ハリケーンボンバー
digimon,garummon,ガルムモン,1,1365,2299,スピードスター
digimon,garummon,ガルムモン,2,1366,2300,ソーラレーザー
digimon,calamaramon,カルマーラモン,1,1367,2301,ネーロコルソ
digimon,calamaramon,カルマーラモン,2,1368,2302,タイタニックチャージ
digimon,kaisergreymon,カイゼルグレイモン,1,1369,2303,炎龍撃（えんりゅうげき）
digimon,kaisergreymon,カイゼルグレイモン,2,1370,2304,九頭龍陣（くずりゅうじん）
digimon,kaiserleomon,カイザーレオモン,1,1371,2305,シュヴァルツ・ドンナー
digimon,kaiserleomon,カイザーレオモン,2,1372,2306,シュヴァルツ・ケーニッヒ
digimon,vritramon,ヴリトラモン,1,1373,2307,コロナブラスター
digimon,vritramon,ヴリトラモン,2,1374,2308,フレイムストーム
digimon,wolfmon,ヴォルフモン,1,1375,2309,リヒト・ズィーガー
digimon,wolfmon,ヴォルフモン,2,1376,2310,ツヴァイ・ズィーガー
digimon,arbormon,アルボルモン,1,1377,2311,マシンガン・ダンス（機銃の踊り）
digimon,arbormon,アルボルモン,2,1378,2312,ブロッケイドシード（封じ込めの種）
digimon,aldamon,アルダモン,1,1379,2313,ブラフマシル
digimon,aldamon,アルダモン,2,1380,2314,ブラフマストラ
digimon,agnimon,アグニモン,1,1381,2315,バーニングサラマンダー
digimon,agnimon,アグニモン,2,1382,2316,サラマンダーブレイク
digimon,rinkmon,リンクモン,1,1383,2317,スピニングカッター
digimon,lynxmon,ランクスモン,1,1384,2318,サーマルメイン
digimon,rhinomon,ライノモン,1,1008,1942,アイン・ソフ・オウル
digimon,rhinomon,ライノモン,2,1385,2319,アトミックバースト
digimon,lighdramon,ライドラモン,1,1386,2320,ライトニングブレード
digimon,lighdramon,ライドラモン,2,1387,2321,ブルーサンダー
digimon,yaksamon,ヤシャモン,1,1388,2322,一刀両断（イットウリョウダン）
digimon,yaksamon,ヤシャモン,2,1389,2323,クグツの術
digimon,mothmon,モスモン,1,1390,2324,モルフォンガトリング
digimon,maildramon,メイルドラモン,1,1391,2325,アイアンプレス
digimon,moosemon,ムースモン,1,1392,2326,ホーンブレード
digimon,manbomon,マンボモン,1,1393,2327,バルーンマイン
digimon,manbomon,マンボモン,2,1394,2328,グローバル・グローブ
digimon,mantaraymon,マンタレイモン,1,887,1821,パラライズテイル
digimon,magnamon,マグナモン,1,881,1815,プラズマシュート
digimon,magnamon,マグナモン,2,882,1816,シャイニングゴールドソーラーストーム
digimon,ponchomon,ポンチョモン,1,1395,2329,ブラッドダンス・マラカスバージョン
digimon,ponchomon,ポンチョモン,2,1396,2330,テキーラナックル
digimon,holsmon,ホルスモン,1,1397,2331,マッハインパルス
digimon,holsmon,ホルスモン,2,1398,2332,テンペストウィング
digimon,holsmon,ホルスモン,3,1399,2333,ウジャトゲイズ
digimon,boarmon,ボアモン,1,1400,2334,ノーズブラスター
digimon,pegasmon,ペガスモン,1,1401,2335,ロデオギャロップ
digimon,pegasmon,ペガスモン,2,1402,2336,シルバーブレイズ
digimon,pegasmon,ペガスモン,3,1403,2337,シューティングスター
digimon,frogmon,フロッグモン,1,1404,2338,リーフホイールカッター
digimon,prairiemon,プレイリモン,1,1405,2339,ソニックイヤー
digimon,fladramon,フレイドラモン,1,1406,2340,ナックルファイア
digimon,fladramon,フレイドラモン,2,1407,2341,ファイアロケット
digimon,flawizarmon,フレイウィザーモン,1,1408,2342,マジックイグニッション
digimon,flawizarmon,フレイウィザーモン,2,1409,2343,ファイヤークラウド
digimon,bullmon,ブルモン,1,1410,2344,マタドールダッシュ
digimon,flybeemon,フライビーモン,1,1411,2345,フライスパーク
digimon,flybeemon,フライビーモン,2,1412,2346,ニードルスティンガー
digimon,pteranomon,プテラノモン,1,869,1803,ビークピアス
digimon,pucchiemon-green,プッチーモン（緑）,1,1413,2347,ハートナービーム
digimon,pucchiemon,プッチーモン,1,1413,2347,ハートナービーム
digimon,pipismon,ピピスモン,1,1414,2348,クレイジーソニック
digimon,bitmon,ビットモン,1,1415,2349,イヤーランサー
digimon,peacockmon,ピーコックモン,1,1416,2350,レインボーシャワー
digimon,baromon,バロモン,1,1417,2351,メテオダンス
digimon,honeybeemon,ハニービーモン,1,1418,2352,ポイズンパウダー
digimon,honeybeemon,ハニービーモン,2,1419,2353,パラライズスティング
digimon,butterflamon,バタフラモン,1,1420,2354,スウィートフェロモン
digimon,harpymon,ハーピモン,1,1421,2355,ウィンドシーカー
digimon,nohemon,ノヘモン,1,1422,2356,デリションクロウ
digimon,nefertimon,ネフェルティモン,1,889,1823,カースオブクィーン
digimon,nefertimon,ネフェルティモン,2,890,1824,ロゼッタストーン
digimon,togemogumon,トゲモグモン,1,1423,2357,ヘイルマシンガン
digimon,tocanmon,トーカンモン,1,1424,2358,ペンチカッター
digimon,depthmon,デプスモン,1,1425,2359,バブルボム
digimon,tylomon,ティロモン,1,861,1795,トーピードアタック
digimon,tylomon,ティロモン,2,1426,2360,オーシャンストライク
digimon,digmon,ディグモン,1,1427,2361,ビッグクラック
digimon,digmon,ディグモン,2,1428,2362,ゴールドラッシュ
digimon,sepikmon,セピックモン,1,1429,2363,スピリットブーメラン
digimon,sethmon,セトモン,1,1430,2364,ヒートストーム
digimon,sethmon,セトモン,2,1431,2365,タスクドライバー
digimon,swanmon,スワンモン,1,1432,2366,ダウントーネ－ド
digimon,stegomon,ステゴモン,1,1433,2367,シェルニードルレイン
digimon,shurimon,シュリモン,1,1434,2368,紅葉おろし
digimon,shurimon,シュリモン,2,1435,2369,草薙
digimon,shadramon,シェイドラモン,1,1436,2370,フレアバスター
digimon,seahomon,シーホモン,1,1437,2371,プリズムレインボー
digimon,sheepmon,シープモン,1,1438,2372,ウールグレネード
digimon,thunderbirmon,サンダーバーモン,1,1439,2373,スパークウィング
digimon,thunderbirmon,サンダーバーモン,2,1440,2374,サンダーストーム
digimon,salamandamon,サラマンダモン,1,1441,2375,ヒートブレス
digimon,salamandamon,サラマンダモン,2,1442,2376,バックドラフト
digimon,sabmarimon,サブマリモン,1,1443,2377,オキシジェンホーミング
digimon,sabmarimon,サブマリモン,2,1444,2378,サブマリンアタック
digimon,sagittarimon,サジタリモン,1,1445,2379,ジャッジメントアロー
digimon,searchmon,サーチモン,1,1446,2380,ジャミングヘルツ
digimon,kongoumon,コンゴウモン,1,1447,2381,鉄砲（テッポウ）
digimon,goldv-dramon,ゴールドブイドラモン,1,1448,2382,ブイブレスアロー
digimon,goatmon,ゴートモン,1,1449,2383,ミスティックベル
digimon,kenkimon,ケンキモン,1,1450,2384,クレイジークレーン
digimon,quetzalmon,クアトルモン,1,1451,2385,フリーズウェーブ
digimon,kangarumon,カンガルモン,1,1452,2386,ジャンピングブロー
digimon,chamelemon,カメレモン,1,1453,2387,タングウィップ
digimon,kabukimon,カブキモン,1,1454,2388,桜吹雪
digimon,kabukimon,カブキモン,2,1455,2389,連獅子
digimon,gargomon,ガーゴモン,1,1456,2390,ホワイトスタチュー
digimon,orcamon,オルカモン,1,1457,2391,バサロクラッシュ
digimon,opossummon,オポッサモン,1,1458,2392,マッドバルーンボム
digimon,elephamon,エレファモン,1,1459,2393,ニトロタービンウェーブ
digimon,allomon,アロモン,1,896,1830,ディノバースト
digimon,archelomon,アーケロモン,1,1460,2394,オーシャンストローム
digimon,owlmon,アウルモン,1,1461,2395,ミッドナイトクラッチ
digimon,lordknightmon,ロードナイトモン,1,1462,2396,スパイラルマスカレード
digimon,lordknightmon,ロードナイトモン,2,1463,2397,アージェントフィアー
digimon,lotusmon,ロトスモン,1,1464,2398,サーペントキュア
digimon,lotusmon,ロトスモン,2,1465,2399,サーペントルイン
digimon,lotusmon,ロトスモン,3,1466,2400,セブンズファンタジア
digimon,rosemonburstmode,ロゼモン：バーストモード,1,1467,2401,シャリテ
digimon,rosemonburstmode,ロゼモン：バーストモード,2,1468,2402,アギシャンレーヴル
digimon,rosemonburstmode,ロゼモン：バーストモード,3,1469,2403,ティファレト
digimon,rosemon,ロゼモン,1,920,1854,ソーンウィップ
digimon,rosemon,ロゼモン,2,1470,2404,ローゼスレイピア
digimon,rosemon,ロゼモン,3,1471,2405,フォービドゥンテンプテイション
digimon,ravmonburstmode,レイヴモン：バーストモード,1,1472,2406,無双天翔翼之陣（むそうてんしょうよくのじん）
digimon,ravmonburstmode,レイヴモン：バーストモード,2,1473,2407,怒涛闇供喪之舞（どとうやみくものまい）
digimon,ravmonburstmode,レイヴモン：バーストモード,3,1474,2408,雷光一閃之突（らいこういっせんのつき）
digimon,ravmon,レイヴモン,1,1475,2409,スパイラルレイヴンクロウ
digimon,ravmon,レイヴモン,2,1476,2410,ブラストウィング
digimon,ravmon,レイヴモン,3,1477,2411,烏王丸（ちょうおうまる）
digimon,lucemonsatanmode,ルーチェモン：サタンモード,1,945,1879,パーガトリアルフレイム
digimon,lucemonsatanmode,ルーチェモン：サタンモード,2,1478,2412,ディバインアトーンメント
digimon,lilithmon,リリスモン,1,948,1882,ファントムペイン
digimon,leviamon,リヴァイアモン,1,1479,2413,ロストルム
digimon,leviamon,リヴァイアモン,2,1480,2414,カウダ
digimon,lampmon,ランプモン,1,1481,2415,ファントムターバン
digimon,rusttyranomon,ラストティラノモン,1,1482,2416,テラーズクラスター
digimon,rusttyranomon,ラストティラノモン,2,1483,2417,ラストブレス
digimon,rasielmon,ラジエルモン,1,1484,2418,ノウレッジストリーム
digimon,rasielmon,ラジエルモン,2,1485,2419,セファーラジエール
digimon,jupitermon,ユピテルモン,1,1486,2420,マボルト
digimon,jupitermon,ユピテルモン,2,1487,2421,パニッシュジャッジ
digimon,jupitermon,ユピテルモン,3,1488,2422,ワイドプラズメント
digimon,mercurymon,メルクリモン,1,1489,2423,サウザンドフィスト
digimon,mercurymon,メルクリモン,2,1490,2424,スピリチャルエンチャント
digimon,medievaldukemon,メディーバルデュークモン,1,1491,2425,レイジ・オブ・ワイバーン
digimon,medievaldukemon,メディーバルデュークモン,2,1492,2426,ファイナル・クレスト
digimon,metalpiranimon,メタルピラニモン,1,1493,2427,３Dレイザー
digimon,metalpiranimon,メタルピラニモン,2,1494,2428,マックスパワーバイス
digimon,metalseadramon,メタルシードラモン,1,1495,2429,アルティメットストリーム
digimon,metalgarurumon,メタルガルルモン,1,979,1913,コキュートスブレス
digimon,metalgarurumon,メタルガルルモン,2,980,1914,ガルルトマホーク
digimon,metalgarurumon,メタルガルルモン,3,981,1915,グレイスクロスフリーザー
digimon,metaletemon,メタルエテモン,1,1496,2430,バナナスリップ
digimon,megidramon,メギドラモン,1,995,1929,ヘル・ハウリング
digimon,megidramon,メギドラモン,2,996,1930,メギドフレイム
digimon,moonmillenniumon,ムーンミレニアモン,1,1497,2431,デス・クリスタル
digimon,murmukusmon,ムルムクスモン,1,1498,2432,ゲヘナ・フレイム
digimon,mugendramon,ムゲンドラモン,1,1499,2433,∞（ムゲン）キャノン
digimon,millenniumon,ミレニアモン,1,1500,2434,タイムアンリミテッド
digimon,miragegaogamon:burstmode,ミラージュガオガモン：バーストモード,1,1501,2435,フルムーンメテオインパクト
digimon,miragegaogamon:burstmode,ミラージュガオガモン：バーストモード,2,1502,2436,ファイナルミラージュバースト
digimon,miragegaogamon:burstmode,ミラージュガオガモン：バーストモード,3,1503,2437,ルナハーケンスラッシャー
digimon,miragegaogamon,ミラージュガオガモン,1,1504,2438,ダブルクレセントミラージュ
digimon,miragegaogamon,ミラージュガオガモン,2,1505,2439,フルムーンブラスター
digimon,miragegaogamon,ミラージュガオガモン,3,1506,2440,ゲイルクロー
digimon,minervamon,ミネルヴァモン,1,1507,2441,ストライクロール
digimon,minervamon,ミネルヴァモン,2,1508,2442,マッドネスメリーゴーランド
digimon,marsmon,マルスモン,1,1509,2443,コロナサンクションズ
digimon,marinangemon,マリンエンジェモン,1,1510,2444,オーシャンラブ
digimon,magnakidmon,マグナキッドモン,1,1511,2445,バインドレッドトリッガー
digimon,magnakidmon,マグナキッドモン,2,1512,2446,ハッピーバレットシャワリング
digimon,magnakidmon,マグナキッドモン,3,1513,2447,ケイオストライアングラー
digimon,boltmon,ボルトモン,1,1514,2448,トマホークシュタイナー
digimon,holydramon,ホーリードラモン,1,851,1785,ホーリーフレイム
digimon,hououmon,ホウオウモン,1,826,1760,スターライトエクスプロージョン
digimon,belphemonragemode,ベルフェモン：レイジモード,1,953,1887,ランプランツス
digimon,belphemonragemode,ベルフェモン：レイジモード,2,954,1888,ギフトオブダークネス
digimon,belphemonsleepmode,ベルフェモン：スリープモード,1,1515,2449,エターナルナイトメア
digimon,belphemonsleepmode,ベルフェモン：スリープモード,2,953,1887,ランプランツス
digimon,beelzebumonblastmode,ベルゼブモン：ブラストモード,1,1516,2450,デススリンガー
digimon,beelzebumonblastmode,ベルゼブモン：ブラストモード,2,1254,2188,カオスフレア
digimon,beelzebumon,ベルゼブモン,1,1003,1937,ダークネスクロウ
digimon,beelzebumon,ベルゼブモン,2,1004,1938,ダブルインパクト
digimon,beelstarmon,ベルスターモン,1,1517,2451,フライバレット
digimon,beelstarmon,ベルスターモン,2,1015,1949,ダブルクロウ
digimon,beelstarmon,ベルスターモン,3,1518,2452,ハリケーンビスショット
digimon,belialvamdemon,ベリアルヴァンデモン,1,1519,2453,パンデモニウムフレイム
digimon,heraklekabuterimon,ヘラクルカブテリモン,1,538,1472,ギガブラスター
digimon,plesiomon,プレシオモン,1,853,1787,ソローブルー
digimon,breakdramon,ブレイクドラモン,1,1520,2454,デストロイドラッシュ
digimon,breakdramon,ブレイクドラモン,2,1521,2455,インフィニティボーリング
digimon,breakdramon,ブレイクドラモン,3,1522,2456,グラビティプレス
digimon,princemamemon,プリンスマメモン,1,922,1856,スマイリーウォーヘッド
digimon,blitzgreymon,ブリッツグレイモン,1,1523,2457,プラズマステーク
digimon,blitzgreymon,ブリッツグレイモン,2,1524,2458,サンダーバーニア
digimon,blitzgreymon,ブリッツグレイモン,3,1525,2459,エレックガード
digimon,blacksaintgalgomon,ブラックセントガルゴモン,1,1526,2460,ジャイアントミサイル
digimon,blacksaintgalgomon,ブラックセントガルゴモン,2,1527,2461,バーストショット
digimon,blackwargreymon,ブラックウォーグレイモン,1,900,1834,暗黒のガイアフォース
digimon,platinumnumemon,プラチナヌメモン,1,1528,2462,エクスクレメント
digimon,platinumnumemon,プラチナヌメモン,2,1529,2463,プラチナエクスクレメント
digimon,platinumnumemon,プラチナヌメモン,3,1530,2464,プラチナバープ
digimon,pukumon,プクモン,1,1531,2465,ニードルスコール
digimon,fujinmon,フウジンモン,1,1532,2466,マルトサイクロン
digimon,fujinmon,フウジンモン,2,1533,2467,クリティカルアーム
digimon,huanglongmon,ファンロンモン,1,1534,2468,太極（たいきょく）
digimon,huanglongmon,ファンロンモン,2,1535,2469,黄廻（おうかい）
digimon,pharaohmon,ファラオモン,1,1536,2470,ネクロミスト
digimon,pinochimon,ピノッキモン,1,1537,2471,ブリットハンマー
digimon,victorygreymon,ビクトリーグレイモン,1,1538,2472,ドラモンブレイカー
digimon,victorygreymon,ビクトリーグレイモン,2,1539,2473,トライデントガイア
digimon,victorygreymon,ビクトリーグレイモン,3,1540,2474,ビクトリーチャージ
digimon,piemon,ピエモン,1,1541,2475,トランプ・ソード
digimon,bancholeomon,バンチョーレオモン,1,1542,2476,獅子羅王漸（ししらおうざん）
digimon,bancholeomon,バンチョーレオモン,2,1543,2477,フラッシュバンチョーパンチ
digimon,banchomamemon,バンチョーマメモン,1,1544,2478,護王流伝羅守（ごーるでんらっしゅ）
digimon,banchomamemon,バンチョーマメモン,2,1545,2479,千本爆砕（せんぼんどっかーん）
digimon,banchomamemon,バンチョーマメモン,3,1546,2480,特攻漢弾（ぶっこみおとこだま）
digimon,banchostingmon,バンチョースティングモン,1,1547,2481,ブラッディーフィニッシュ
digimon,banchostingmon,バンチョースティングモン,2,1548,2482,爆雷天
digimon,banchostingmon,バンチョースティングモン,3,1549,2483,レッドバット
digimon,barbamon,バルバモン,1,956,1890,デスルアー
digimon,barbamon,バルバモン,2,957,1891,パンデモニウムロスト
digimon,parasimon,パラサイモン,1,1550,2484,エレクトリックバインド
digimon,babamon,ババモン,1,1551,2485,エンブレスヘイズ
digimon,baihumon,バイフーモン,1,1552,2486,金剛（こんごう）
digimon,hiandromon,ハイアンドロモン,1,1553,2487,アトミック・レイ
digimon,neptunemon,ネプトゥーンモン,1,1554,2488,ボルテックスペネトレート
digimon,neptunemon,ネプトゥーンモン,2,1555,2489,ウェーブオブデプス
digimon,dorugoramon,ドルゴラモン,1,1556,2490,ブレイブメタル
digimon,dorugoramon,ドルゴラモン,2,1557,2491,ドルディーン
digimon,duftmonleopardmode,ドゥフトモン：レオパルドモード,1,1558,2492,ヴォルケンクラッツァー
digimon,duftmonleopardmode,ドゥフトモン：レオパルドモード,2,1559,2493,ブロッカーデ
digimon,duftmonleopardmode,ドゥフトモン：レオパルドモード,3,1352,2286,エアオーベルング
digimon,duftmon,ドゥフトモン,1,848,1782,アウススターベン
digimon,duftmon,ドゥフトモン,2,1560,2494,エルンストウェル
digimon,durandamon,デュランダモン,1,1561,2495,ツヴァングレンツェ
digimon,durandamon,デュランダモン,2,1562,2496,トロンメッサー
digimon,dynasmon,デュナスモン,1,845,1779,ドラゴンズロア
digimon,dynasmon,デュナスモン,2,846,1780,ブレス・オブ・ワイバーン
digimon,dukemoncrimsonmode,デュークモン：クリムゾンモード,1,1563,2497,インビンシブルソード（無敵剣）
digimon,dukemoncrimsonmode,デュークモン：クリムゾンモード,2,1564,2498,クォ・ヴァディス
digimon,dukemon,デュークモン,1,1565,2499,ロイヤルセーバー
digimon,dukemon,デュークモン,2,1019,1953,ファイナル・エリシオン
digimon,devitamamon,デビタマモン,1,1566,2500,ブラックデスクラウド
digimon,deathmon-black,デスモン（黒）,1,1567,2501,デスアロー
digimon,deathmon-black,デスモン（黒）,2,1568,2502,エクスプロージョンアイ
digimon,deathmon,デスモン,1,1567,2501,デスアロー
digimon,deathmon,デスモン,2,1568,2502,エクスプロージョンアイ
digimon,demon,デーモン,1,959,1893,フレイムインフェルノ
digimon,death-x-dorugoramon,デクスドルゴラモン,1,1569,2503,メタルインパルス
digimon,death-x-dorugoramon,デクスドルゴラモン,2,1557,2491,ドルディーン
digimon,dinorexmon,ディノレクスモン,1,1570,2504,スプラッターハンティング
digimon,dinorexmon,ディノレクスモン,2,1571,2505,オーガフレイム
digimon,dinotigermon,ディノタイガモン,1,1572,2506,グラウンドファング
digimon,dinotigermon,ディノタイガモン,2,1573,2507,ハイランドファング
digimon,diablomon,ディアボロモン,1,1574,2508,カタストロフィーカノン
digimon,dianamon,ディアナモン,1,1575,2509,クレセントハーケン
digimon,dianamon,ディアナモン,2,1576,2510,アロー・オブ・アルテミス
digimon,dianamon,ディアナモン,3,1577,2511,グッドナイト・ムーン
digimon,qinglongmon,チンロンモン,1,1578,2512,蒼雷（そうらい）
digimon,darkdramon,ダークドラモン,1,1579,2513,ダークロアー
digimon,darkdramon,ダークドラモン,2,1580,2514,ギガスティックランス
digimon,tyrantkabuterimon,タイラントカブテリモン,1,1581,2515,シャインオブビー
digimon,tyrantkabuterimon,タイラントカブテリモン,2,1582,2516,ビーサイクロン
digimon,titamon,タイタモン,1,1583,2517,魂魄芯撃（こんぱくしんげき）
digimon,titamon,タイタモン,2,1584,2518,幻刃無痕（げんじんむこん）
digimon,titamon,タイタモン,3,1585,2519,呼応冥軍（こおうめいぐん）
digimon,tigervespamon,タイガーヴェスパモン,1,1586,2520,マッハスティンガーＶ（ビクトリー）
digimon,saintgalgomon,セントガルゴモン,1,1527,2461,バーストショット
digimon,saintgalgomon,セントガルゴモン,2,1526,2460,ジャイアントミサイル
digimon,seraphimon,セラフィモン,1,1587,2521,セブンヘブンズ
digimon,seraphimon,セラフィモン,2,596,1530,テスタメント
digimon,slayerdramon,スレイヤードラモン,1,1588,2522,天竜斬破（てんりゅうざんは）
digimon,slayerdramon,スレイヤードラモン,2,1589,2523,昇竜斬波（しょうりゅうざんぱ）
digimon,slayerdramon,スレイヤードラモン,3,1590,2524,咬竜斬刃（こうりゅうざんば）
digimon,sleipmon,スレイプモン,1,1591,2525,ビフロスト
digimon,sleipmon,スレイプモン,2,1592,2526,オーディンズブレス
digimon,slashangemon,スラッシュエンジェモン,1,1593,2527,ホーリーエスパーダ
digimon,slashangemon,スラッシュエンジェモン,2,1594,2528,ヘブンズリッパー
digimon,spinomon,スピノモン,1,1595,2529,ソニックスラッシュレイン
digimon,spinomon,スピノモン,2,1596,2530,ブループロミネンス
digimon,susanoomon,スサノオモン,1,1597,2531,天羽々斬（あまのはばきり）
digimon,susanoomon,スサノオモン,2,1598,2532,八雷神（やくさのいかづち）
digimon,skullmammon,スカルマンモン,1,924,1858,スパイラルボーン
digimon,zhuqiaomon,スーツェーモン,1,1599,2533,紅焔（こうえん）
digimon,suijinmon,スイジンモン,1,1600,2534,ムゲンキャノン
digimon,suijinmon,スイジンモン,2,1601,2535,アクセルアーム
digimon,zeedmillenniumon,ズィードミレニアモン,1,1602,2536,タイムデストロイヤー
digimon,zdgarurumon,ズィードガルルモン,1,1603,2537,ズィード砲
digimon,zdgarurumon,ズィードガルルモン,2,1604,2538,フルメタルブレイズ
digimon,zdgarurumon,ズィードガルルモン,3,1605,2539,ブローバックブレス
digimon,jumbogamemon,ジャンボガメモン,1,1606,2540,メガトンハイドロレーザー
digimon,jumbogamemon,ジャンボガメモン,2,1607,2541,ジャンボクレーター
digimon,jumbogamemon,ジャンボガメモン,3,1608,2542,ジャンボジェッター
digimon,justimon,ジャスティモン：アクセルアーム,1,982,1916,トリニティーアーム
digimon,justimon,ジャスティモン：アクセルアーム,2,983,1917,ジャスティスキック
digimon,shakamon,シャカモン,1,1609,2543,悟遍路掌（さとりへんろしょう）
digimon,shakamon,シャカモン,2,1610,2544,霊光蜘蛛之糸（れいこうくものいと）
digimon,shakamon,シャカモン,3,1611,2545,怠条真言（たいじょうしんごん）
digimon,shinegreymonburstmode,シャイングレイモン：バーストモード,1,379,1313,コロナブレイズソード
digimon,shinegreymonburstmode,シャイングレイモン：バーストモード,2,380,1314,ファイナルシャイニングバースト
